iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
57,162821,,0.14539,-0.71429,-0.005273,0.001194,1.144134,0.007993,0.090803,1.917643,145.455,0.11,32.17,1267,519,0.7094,0.7057,4.182,5199.6
58,166051,,0.17692,-0.68607,-0.001744,0.000632,1.13378,0.005133,0.042929,1.805753,262.5,0.10667,32.08,2221,1017,0.6859,0.6037,4.193,5300.3
59,168711,,0.1627,-0.68507,-0.004288,0.000967,1.072489,0.004908,0.077922,2.219487,135.484,0.10333,31.52,1838,830,0.6889,0.696,3.803,5384.8
60,173262,0.6224999999999999,0.18235,-0.65247,-0.000199,0.000579,1.118662,0.00385,0.050783,2.73042,270.0,0.1,31.96,2981,1578,0.6539,0.6073,4.131,5544.4
61,175501,,0.09729,-0.82872,-0.001858,0.000819,1.176697,0.003263,0.04476,1.521408,165.517,0.09667,31.69,1681,566,0.7481,0.625,4.248,5615.1
62,179408,,0.18877,-0.64229,-0.001424,0.000471,1.089162,0.005673,0.063067,1.598066,364.286,0.09333,31.02,2638,1277,0.6738,0.6392,4.068,5741.1
63,182722,,0.20961,-0.58392,-0.002013,0.000558,1.082238,0.003028,0.04587,1.506564,211.111,0.09,32.33,2173,1149,0.6541,0.6191,4.01,5843.6
64,186040,,0.20249,-0.61713,-0.00442,0.000752,1.107352,0.008534,0.085437,1.518484,380.769,0.08667,31.83,2187,1139,0.6575,0.6251,4.153,5947.8
65,189194,,0.16747,-0.68447,-0.002513,0.00067,1.078329,0.005083,0.067823,1.638421,288.0,0.08333,31.0,2217,945,0.7011,0.6375,3.922,6049.6
66,192298,,0.22351,-0.56129,0.003362,0.000802,1.034023,0.003684,0.058438,2.707601,250.0,0.08,31.74,2085,1027,0.67,0.6776,3.984,6147.4
67,195658,,0.21743,-0.58727,-0.004361,0.000923,1.020514,0.003861,0.051312,2.116174,260.87,0.07667,32.05,2420,948,0.7185,0.671,3.9,6252.3
68,197668,,0.18584,-0.63717,-0.003959,0.001496,1.068186,0.005345,0.049183,1.862656,231.818,0.07333,32.23,1443,575,0.7151,0.6641,3.864,6314.6
69,199759,,0.19168,-0.61438,-0.010352,0.001788,0.942302,0.023676,0.152688,2.230022,200.0,0.07,31.87,1478,621,0.7041,0.7425,3.541,6380.2
70,202135,0.6224999999999999,0.15105,-0.72902,0.001669,0.001309,1.021105,0.004591,0.049906,1.918262,240.0,0.06667,31.03,1673,711,0.7018,0.6786,3.899,6474.2
71,203724,,0.08689,-0.85425,-0.000449,0.001516,1.138424,0.005022,0.064382,1.863546,315.789,0.06333,32.27,1267,330,0.7934,0.724,4.281,6523.4
72,206089,,0.22871,-0.57154,0.000697,0.001308,0.971966,0.018418,0.073845,3.180991,500.0,0.06,32.5,1702,671,0.7172,0.7139,3.93,6596.2
73,209361,,0.22869,-0.58338,-0.004203,0.000922,0.951006,0.008129,0.087139,6.721965,335.294,0.05667,31.25,2254,1026,0.6872,0.6805,3.909,6700.9
74,213928,,0.26458,-0.5059,-0.003275,0.000528,0.984949,0.004533,0.083002,3.174828,393.75,0.05333,31.07,3062,1513,0.6693,0.6069,3.993,6847.9
75,217279,,0.31044,-0.39463,0.008696,0.000951,1.013737,0.00379,0.064798,2.137872,480.0,0.05,32.43,2222,1137,0.6615,0.7125,4.098,6951.3
76,220259,,0.25078,-0.53128,-0.001852,0.001229,0.989243,0.007596,0.099899,9.310689,492.857,0.04667,32.0,2124,864,0.7108,0.729,4.303,7044.4
77,224512,,0.24378,-0.53936,-0.006262,0.000721,0.989148,0.008945,0.093639,2.833538,600.0,0.04333,31.34,2790,1471,0.6548,0.6459,3.971,7180.2
78,229119,,0.30613,-0.39739,0.000962,0.000603,0.97019,0.007882,0.074816,3.639273,575.0,0.04,32.34,3063,1552,0.6637,0.705,4.025,7322.7
79,232743,,0.22814,-0.54622,-0.001908,0.000978,0.968234,0.002962,0.050018,2.505125,490.909,0.03667,32.06,2476,1156,0.6817,0.7308,3.893,7435.7
80,236294,0.6599999999999999,0.33651,-0.34788,-0.001056,0.001047,0.937445,0.004215,0.03514,1.843661,660.0,0.03333,31.37,2296,1263,0.6451,0.6962,3.597,7566.9
81,238346,,0.20726,-0.60223,0.022934,0.001591,1.088196,0.011471,0.060662,2.884743,533.333,0.03,32.03,1452,608,0.7049,0.7287,4.204,7631.0
82,243209,,0.24231,-0.54732,-3.1e-05,0.000714,1.011301,0.005212,0.036123,3.022547,1237.5,0.02667,31.87,3239,1632,0.665,0.6689,3.806,7783.7
83,246246,,0.27683,-0.47726,-0.002568,0.001546,1.01845,0.006715,0.067901,3.117051,728.571,0.02333,30.86,2169,876,0.7123,0.7504,3.888,7882.1
84,249855,,0.30292,-0.41145,-0.001118,0.001324,0.907777,0.00596,0.039892,7.122067,900.0,0.02,32.24,2410,1207,0.6663,0.6542,3.829,7994.0
85,252659,,0.23263,-0.55083,-0.003195,0.002319,0.931118,0.004501,0.06679,3.848511,1680.0,0.01667,32.0,1954,858,0.6949,0.6953,4.081,8081.7
86,256305,,0.29157,-0.42534,-0.001319,0.001593,0.867965,0.005703,0.060539,7.001008,1875.0,0.01333,31.45,2419,1235,0.662,0.6779,3.934,8197.6
87,260773,,0.32257,-0.3698,-0.000469,0.001252,0.790254,0.004653,0.06171,3.999742,1600.0,0.01,31.9,2958,1518,0.6609,0.7469,3.609,8337.7
88,263717,,0.34123,-0.32673,0.001054,0.00144,0.840497,0.011072,0.061368,3.868431,2700.0,0.00667,31.98,1901,1051,0.644,0.6931,4.047,8429.8
89,270599,,0.45016,-0.12728,-0.001796,0.00056,0.780762,0.010171,0.098782,6.1841,6900.0,0.00333,31.36,4318,2572,0.6267,0.7373,3.636,8649.2
90,275712,0.645,0.37984,-0.26036,-0.001198,0.000669,0.820361,0.007228,0.070165,2.436582,21000.0,0.001,32.09,3338,1783,0.6518,0.6899,3.872,8826.5
91,280134,,0.34039,-0.31957,-0.000118,0.000472,0.702502,0.006486,0.087003,8.366241,20000.0,0.001,32.42,2984,1446,0.6736,0.7274,3.911,8962.9
92,285249,,0.41558,-0.19544,0.002627,0.000657,0.627595,0.008073,0.069361,9.262214,16000.0,0.001,32.26,3416,1707,0.6668,0.7134,3.768,9121.5
93,290146,,0.41159,-0.17635,0.002973,0.000527,0.588266,0.009101,0.050582,4.350529,18000.0,0.001,32.23,3305,1600,0.6738,0.7141,3.637,9273.4
94,294426,,0.48226,-0.04206,0.002735,0.000702,0.608747,0.011135,0.075948,12.506446,17000.0,0.001,32.09,2761,1527,0.6439,0.7209,3.542,9406.8
95,298455,,0.35179,-0.31023,-0.000657,0.000669,0.567668,0.007294,0.065347,5.479815,15000.0,0.001,32.33,2758,1279,0.6832,0.7736,3.891,9531.5
96,303188,,0.45014,-0.10505,0.00067,0.000839,0.526993,0.009169,0.064789,9.129251,14000.0,0.001,32.04,3074,1667,0.6484,0.7824,3.4,9679.2
97,308066,,0.40547,-0.20309,0.003565,0.000504,0.587444,0.016872,0.077343,8.637702,16000.0,0.001,32.14,3206,1680,0.6562,0.7274,3.728,9831.0
98,313029,,0.3912,-0.22055,-0.000153,0.000572,0.624116,0.010303,0.053724,4.448593,20000.0,0.001,31.67,3296,1675,0.663,0.711,3.725,9987.7
99,318849,,0.47558,-0.05175,0.00139,0.000527,0.642326,0.008141,0.055216,3.847225,20000.0,0.001,31.8,3771,2057,0.647,0.7771,3.44,10170.8
100,323037,0.655,0.39743,-0.21328,0.003456,0.000884,0.654273,0.018716,0.076094,26.971191,16000.0,0.001,32.1,2787,1409,0.6642,0.7431,3.749,10319.6
101,327882,,0.29979,-0.41087,-0.000495,0.000376,0.672921,0.005455,0.066887,4.414872,19000.0,0.001,31.28,3342,1511,0.6886,0.66,3.908,10474.5
102,331092,,0.32964,-0.34909,-0.002086,0.001013,0.696821,0.01051,0.070493,3.810455,18000.0,0.001,32.35,2151,1067,0.6684,0.683,3.795,10573.7
103,335917,,0.41313,-0.19028,0.001452,0.000356,0.716557,0.011216,0.059554,2.705742,17000.0,0.001,31.25,3152,1681,0.6522,0.6983,3.579,10728.1
104,339924,,0.36061,-0.27055,0.001402,0.000486,0.689068,0.010241,0.070763,3.379132,19000.0,0.001,31.78,2694,1321,0.671,0.7019,3.947,10854.2
105,346249,,0.438,-0.12593,0.001698,0.000289,0.601001,0.012197,0.065194,25.768675,15000.0,0.001,32.22,4035,2298,0.6371,0.7296,3.483,11050.5
106,353234,,0.43404,-0.13582,0.006079,0.000242,0.640478,0.008086,0.067604,31.778524,21000.0,0.001,31.89,4620,2373,0.6607,0.7482,3.651,11269.6
107,356852,,0.29475,-0.43258,-0.000663,0.000655,0.637778,0.007165,0.05698,3.267263,15000.0,0.001,31.67,2392,1234,0.6597,0.7058,3.623,11383.8
108,361382,,0.43027,-0.12778,0.005299,0.000521,0.5638,0.017603,0.06419,10.163824,20000.0,0.001,31.13,3065,1473,0.6754,0.7704,3.691,11529.4
109,366935,,0.44991,-0.1082,0.000542,0.000402,0.648628,0.007776,0.065845,3.791158,22000.0,0.001,32.19,3569,1992,0.6418,0.7193,3.569,11701.9
110,371803,0.6125,0.44758,-0.10484,0.016871,0.000727,0.560893,0.008841,0.059762,6.002634,17000.0,0.001,31.91,3293,1583,0.6753,0.737,3.615,11870.6
111,375898,,0.44569,-0.11947,0.002361,0.000678,0.532446,0.004794,0.042743,7.128827,13000.0,0.001,32.03,2674,1429,0.6517,0.7239,3.352,11998.4
112,381442,,0.40056,-0.20315,0.004125,0.000749,0.610332,0.009863,0.060215,10.572289,18000.0,0.001,32.13,3619,1933,0.6518,0.6661,3.598,12171.0
113,384774,,0.36947,-0.25562,0.005106,0.0012,0.59922,0.012535,0.068962,8.435492,18000.0,0.001,32.23,2236,1104,0.6695,0.7417,3.845,12274.4
114,390974,,0.4239,-0.18689,-0.000207,0.000462,0.580988,0.008939,0.05941,13.068042,16000.0,0.001,31.75,4054,2154,0.653,0.703,3.711,12469.7
115,393641,,0.31353,-0.39259,0.000101,0.002016,0.522347,0.005542,0.052869,3.721948,19000.0,0.001,31.05,1839,836,0.6875,0.738,3.968,12555.6
116,396923,,0.37687,-0.24626,0.001075,0.001087,0.606735,0.003915,0.042859,4.13155,17000.0,0.001,31.94,2251,1039,0.6842,0.7442,3.835,12658.4
117,401936,,0.43492,-0.13416,-0.000834,0.000652,0.612287,0.00606,0.059471,18.185946,17000.0,0.001,32.28,3381,1640,0.6734,0.749,3.895,12813.7
118,407527,,0.49867,-0.00625,-5.8e-05,0.000532,0.492267,0.009766,0.057125,4.960096,16000.0,0.001,31.61,3608,1991,0.6444,0.7398,3.52,12990.6
119,411894,,0.41928,-0.16455,0.005404,0.000829,0.537605,0.007192,0.053467,6.062979,18000.0,0.001,32.29,2958,1417,0.6761,0.7472,3.57,13125.8
120,415929,0.6375,0.42725,-0.15138,0.003442,0.000948,0.515604,0.004068,0.056643,9.046356,16000.0,0.001,31.08,2705,1338,0.6691,0.7912,3.723,13273.5
121,421930,,0.52147,0.04412,0.001545,0.000492,0.504838,0.007295,0.063803,5.591048,14000.0,0.001,32.33,3783,2226,0.6296,0.7961,3.655,13459.1
122,428175,,0.4753,-0.06361,0.002492,0.000546,0.521035,0.008357,0.059896,14.257763,18000.0,0.001,32.02,3927,2326,0.628,0.7447,3.73,13654.1
123,432141,,0.39959,-0.21041,0.000574,0.001664,0.575671,0.004834,0.040005,6.053067,17000.0,0.001,32.24,2704,1270,0.6804,0.7129,3.873,13777.2
124,435765,,0.48747,-0.02937,-0.000101,0.001146,0.620465,0.010273,0.04551,6.051635,23000.0,0.001,32.45,2308,1324,0.6355,0.8033,3.808,13888.9
125,439542,,0.42743,-0.15167,-0.004045,0.001179,0.590702,0.014613,0.086405,14.638992,19000.0,0.001,31.68,2496,1289,0.6594,0.811,3.716,14008.1
126,444044,,0.39046,-0.22724,0.001634,0.000816,0.500503,0.007293,0.048762,51.853008,18000.0,0.001,32.09,3035,1475,0.6729,0.7144,3.528,14148.4
127,448001,,0.34423,-0.32215,0.003202,0.001201,0.556387,0.006566,0.041189,3.577864,18000.0,0.001,32.18,2687,1278,0.6777,0.6408,3.865,14271.4
128,452347,,0.50376,0.00575,0.010345,0.000751,0.468863,0.012571,0.065819,46.48143,17000.0,0.001,31.79,2853,1501,0.6553,0.7539,3.731,14408.1
129,456438,,0.4271,-0.1554,-0.001305,0.000782,0.430299,0.008502,0.050128,6.10696,16000.0,0.001,32.28,2860,1239,0.6977,0.7633,3.404,14534.9
130,461784,0.6449999999999999,0.41757,-0.18308,0.000579,0.000578,0.462538,0.011683,0.06339,5.901595,18000.0,0.001,32.15,3498,1856,0.6533,0.729,3.652,14718.8
131,465707,,0.42529,-0.1661,0.009515,0.001045,0.428713,0.011376,0.059141,13.991535,17000.0,0.001,31.75,2663,1268,0.6774,0.7143,3.888,14842.3
132,470190,,0.41444,-0.17468,0.003319,0.000509,0.409251,0.007085,0.060933,8.37265,21000.0,0.001,32.22,3141,1350,0.6994,0.7626,3.872,14981.5
133,474694,,0.56347,0.11464,0.001824,0.000663,0.391059,0.01483,0.068094,8.554557,16000.0,0.001,32.15,2865,1647,0.635,0.7448,3.659,15121.6
134,478795,,0.3809,-0.20005,-0.00606,0.000564,0.417766,0.00817,0.062705,12.385722,15000.0,0.001,32.32,2702,1407,0.6576,0.704,3.835,15248.5
135,483256,,0.50111,0.00221,0.001864,0.000677,0.421633,0.006152,0.048619,7.781568,18000.0,0.001,31.9,2856,1613,0.6391,0.7248,3.778,15388.4
136,488653,,0.52961,0.03919,6.3e-05,0.0009,0.435514,0.012252,0.057436,8.208395,16000.0,0.001,31.83,3491,1914,0.6459,0.782,3.577,15557.9
137,492107,,0.41915,-0.14729,0.00148,0.000968,0.429314,0.011638,0.060741,6.794101,19000.0,0.001,31.97,2355,1107,0.6802,0.6896,4.198,15666.0
138,496467,,0.46207,-0.08164,0.01039,0.000597,0.4443,0.009511,0.063616,7.322916,20000.0,0.001,32.13,2862,1506,0.6552,0.7323,3.658,15801.7
139,500488,,0.44667,-0.11233,-0.001364,0.000803,0.391433,0.006179,0.045613,4.29976,15000.0,0.001,32.01,2770,1259,0.6875,0.8074,3.762,15927.3
140,504867,0.6575,0.39234,-0.21892,0.000113,0.000954,0.456349,0.0171,0.069155,9.509263,15000.0,0.001,32.62,2935,1452,0.669,0.7403,3.771,16079.4
141,509573,,0.44616,-0.1081,0.000361,0.000823,0.48102,0.00663,0.049861,6.649902,15000.0,0.001,31.88,3212,1502,0.6814,0.7446,3.758,16227.0
142,514504,,0.43743,-0.13334,-0.000476,0.000941,0.456675,0.008162,0.063157,6.863447,19000.0,0.001,32.67,3149,1790,0.6376,0.798,3.772,16377.9
143,518112,,0.33296,-0.33368,-0.003176,0.001102,0.508908,0.012099,0.061063,5.646839,22000.0,0.001,32.58,2528,1088,0.6991,0.801,3.914,16488.7
144,521721,,0.4547,-0.10186,0.004895,0.001535,0.457719,0.013496,0.07343,9.763705,18000.0,0.001,32.22,2350,1267,0.6497,0.8173,3.731,16600.7
145,525626,,0.53674,0.07348,-0.000802,0.00114,0.461401,0.006034,0.044652,3.940862,16000.0,0.001,32.46,2644,1269,0.6757,0.8414,3.749,16721.0
146,528683,,0.3526,-0.30607,-0.003647,0.001553,0.541666,0.010445,0.076648,5.507023,18000.0,0.001,31.49,2265,800,0.739,0.7868,4.051,16818.1
147,532304,,0.30427,-0.39281,-0.00079,0.00069,0.542835,0.010319,0.046722,5.813143,19000.0,0.001,31.26,2436,1193,0.6713,0.7069,4.074,16934.0
148,537400,,0.46304,-0.08225,0.000533,0.000501,0.476156,0.008769,0.055494,10.053732,15000.0,0.001,32.48,3558,1546,0.6971,0.8227,3.873,17090.9
149,544583,,0.49538,-0.04367,0.000705,0.000388,0.485532,0.012671,0.06872,41.643757,16000.0,0.001,32.12,4466,2725,0.6211,0.7521,3.641,17314.5
150,549928,0.6549999999999999,0.49952,-0.00569,0.002763,0.000378,0.470468,0.015219,0.068358,4.601373,15000.0,0.001,22.68,3479,1874,0.6499,0.7587,3.682,17582.0
151,554876,,0.49394,-0.03076,0.002959,0.000546,0.438794,0.006319,0.050067,16.930882,16000.0,0.001,13.75,3196,1760,0.6449,0.7427,3.713,17941.9
152,560238,,0.43627,-0.1315,0.002074,0.000418,0.554696,0.009711,0.057249,21.319473,20000.0,0.001,13.98,3474,1896,0.6469,0.696,3.786,18325.6
153,564648,,0.45307,-0.0906,0.001717,0.000552,0.516746,0.008874,0.04923,5.153589,17000.0,0.001,13.98,2802,1616,0.6342,0.7402,3.608,18641.1
154,569668,,0.39662,-0.2047,-0.001251,0.000864,0.539634,0.007088,0.055841,6.042464,16000.0,0.001,14.03,3323,1705,0.6609,0.7757,3.795,18998.9
155,576074,,0.49321,-0.03656,0.005177,0.000509,0.443716,0.011412,0.069274,3.203595,18000.0,0.001,13.98,4000,2414,0.6236,0.7525,3.683,19457.0
156,583031,,0.49905,-0.00689,0.002067,0.000303,0.407885,0.007905,0.049584,11.384197,18000.0,0.001,14.0,4253,2712,0.6106,0.7238,3.676,19954.0
157,586517,,0.4516,-0.09759,0.003527,0.000973,0.525493,0.008689,0.044277,4.119644,22000.0,0.001,13.98,2180,1314,0.6239,0.7026,4.201,20203.4
158,592010,,0.38072,-0.25616,-0.001328,0.000725,0.571291,0.00819,0.059448,3.52054,15000.0,0.001,13.94,3579,1922,0.6506,0.7131,3.988,20597.5
159,594960,,0.3663,-0.27939,-0.004283,0.001316,0.532046,0.016709,0.055773,41.894672,16000.0,0.001,14.0,2009,949,0.6792,0.7617,4.256,20808.2
160,599058,0.6325000000000001,0.44197,-0.13288,0.012324,0.000874,0.491913,0.007868,0.046717,4.267327,21000.0,0.001,14.0,2571,1535,0.6262,0.7142,3.807,21136.7
