iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
36,108746,,0.24095,-0.53608,-0.001729,0.000925,1.107521,0.002144,0.02918,2.137262,77.778,0.18,31.87,2316,827,0.7369,0.6744,3.526,3429.9
37,112565,,0.27214,-0.46979,-0.003455,0.000974,1.14569,0.003495,0.062395,1.596274,90.566,0.17667,32.59,2716,1111,0.7097,0.6214,3.763,3547.1
38,115390,,0.26705,-0.50442,-0.005399,0.002304,1.127192,0.00152,0.062324,1.440617,80.769,0.17333,32.03,2022,811,0.7137,0.7108,3.633,3635.3
39,117242,,0.25219,-0.50927,-0.004097,0.001828,1.149637,0.00048,0.008252,1.243454,129.412,0.17,32.18,1335,525,0.7177,0.7882,3.658,3692.9
40,121390,0.5599999999999999,0.29074,-0.44649,-0.001643,0.001194,1.083468,0.003434,0.049868,1.607781,96.0,0.16667,31.69,3101,1055,0.7462,0.7135,3.505,3834.6
41,124283,,0.17749,-0.65506,-0.006536,0.001738,1.095003,0.008584,0.105708,1.447287,79.592,0.16333,32.37,2201,700,0.7587,0.6729,3.579,3924.0
42,127875,,0.3029,-0.40382,0.002162,0.001349,1.048453,0.007747,0.088452,1.469534,106.25,0.16,32.3,2532,1068,0.7033,0.6981,3.401,4035.2
43,131151,,0.21247,-0.61808,-0.000257,0.000993,1.178673,0.002081,0.051261,1.615525,95.745,0.15667,31.89,2291,993,0.6976,0.5966,3.818,4138.0
44,133544,,0.2069,-0.59156,-0.003448,0.001962,1.180016,0.002247,0.019678,1.590179,78.261,0.15333,32.66,1746,655,0.7272,0.6988,3.808,4211.3
45,135986,,0.2498,-0.52463,-0.014056,0.001349,1.128393,0.005975,0.112813,1.464251,106.667,0.15,32.39,1805,645,0.7367,0.6676,3.828,4286.7
46,139052,,0.31424,-0.37786,-0.001996,0.00141,1.065736,0.002191,0.033239,1.413238,109.091,0.14667,31.87,2176,898,0.7079,0.6398,3.504,4382.9
47,142249,,0.36483,-0.28711,-0.003383,0.001002,1.064389,0.003762,0.052913,1.419162,111.628,0.14333,31.75,2361,844,0.7367,0.7182,3.602,4483.6
48,144717,,0.20303,-0.60549,0.001035,0.001493,1.111692,0.002552,0.070544,1.49844,114.286,0.14,32.42,1914,562,0.773,0.6719,3.932,4559.7
49,148001,,0.23948,-0.53013,-0.001846,0.000807,1.038429,-0.001343,0.0652,1.786955,102.439,0.13667,32.32,2596,696,0.7886,0.7489,3.602,4661.4
50,152797,0.575,0.36581,-0.28378,-0.002426,0.00063,1.017737,0.006036,0.075388,1.57972,120.0,0.13333,31.74,3324,1480,0.6919,0.7552,3.356,4829.1
51,154718,,0.14331,-0.7217,-0.004663,0.001238,1.180659,0.000786,0.036947,1.703681,123.077,0.13,32.9,1528,401,0.7921,0.8005,3.875,4887.5
52,157877,,0.34705,-0.32723,-0.001831,0.001629,1.069822,0.002146,0.051858,1.443464,102.632,0.12667,32.54,2293,874,0.724,0.7243,3.567,4984.6
53,160309,,0.31411,-0.37948,-0.005832,0.001565,1.102046,0.008051,0.110883,1.436719,178.378,0.12333,32.17,1757,683,0.7201,0.6967,3.84,5060.2
54,163953,,0.2601,-0.49722,-0.006476,0.001317,1.11154,0.008456,0.094738,1.721031,158.333,0.12,31.83,2604,1048,0.713,0.6923,3.714,5174.7
55,166739,,0.23009,-0.56631,-0.003286,0.001331,1.116094,0.002494,0.049776,1.436766,137.143,0.11667,32.6,2115,679,0.757,0.7003,3.769,5260.2
56,169958,,0.33198,-0.35112,-0.015999,0.0014,0.97338,0.008151,0.097878,1.495229,202.941,0.11333,32.36,2445,782,0.7577,0.7476,3.44,5359.7
57,172933,,0.37288,-0.25983,-0.006584,0.001518,0.997975,0.006324,0.07109,1.440981,200.0,0.11,32.19,2188,795,0.7335,0.7711,3.457,5452.1
58,176233,,0.39833,-0.2338,-0.002009,0.001703,0.959037,0.005393,0.054467,1.746387,121.875,0.10667,31.99,2480,828,0.7497,0.763,3.3,5555.2
59,179360,,0.34313,-0.34007,-0.003996,0.001509,1.025309,0.003347,0.069093,1.902011,164.516,0.10333,32.73,2392,743,0.763,0.7372,3.685,5650.8
60,182711,0.6125,0.33559,-0.33496,0.004567,0.001284,1.020159,0.001975,0.038979,1.400445,180.0,0.1,32.07,2429,930,0.7231,0.6902,3.592,5768.3
61,185010,,0.30242,-0.40688,-0.002766,0.002367,1.033872,0.004333,0.06381,1.618237,165.517,0.09667,32.07,1708,599,0.7404,0.6645,3.677,5840.0
