iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
70,215024,0.6174999999999999,0.41693,-0.17845,-0.001575,0.00124,0.951829,0.002636,0.056051,1.933269,180.0,0.06667,32.07,2405,849,0.7391,0.7437,3.313,6757.7
71,218320,,0.30581,-0.40067,-0.002647,0.001534,0.991528,0.008374,0.066607,1.982888,284.211,0.06333,32.66,2391,913,0.7237,0.7046,3.675,6858.6
72,221607,,0.34349,-0.32808,-0.002888,0.001684,0.936584,0.007424,0.053322,1.855641,316.667,0.06,32.23,2398,897,0.7278,0.6841,3.456,6960.6
73,224019,,0.40324,-0.19917,-0.001951,0.001718,0.97008,0.005704,0.08874,2.939507,317.647,0.05667,32.43,1763,657,0.7285,0.6834,3.729,7035.0
74,227111,,0.23507,-0.54469,-0.004653,0.001681,0.982764,0.008298,0.119396,2.915438,318.75,0.05333,31.89,2347,753,0.7571,0.6682,3.715,7132.1
75,230072,,0.34139,-0.33764,-0.000939,0.001302,0.969306,0.006437,0.06453,2.341506,280.0,0.05,32.12,2194,775,0.739,0.7118,3.431,7224.3
76,233414,,0.30874,-0.38877,-0.00441,0.001384,1.009087,0.005983,0.068797,1.820372,364.286,0.04667,32.05,2460,890,0.7343,0.6732,3.665,7328.5
77,236588,,0.25686,-0.49493,-0.0023,0.001539,0.991916,0.007272,0.075121,1.956995,369.231,0.04333,32.49,2420,762,0.7605,0.7335,3.623,7426.3
78,240371,,0.37876,-0.2554,-0.001534,0.000951,0.936845,0.005774,0.062241,2.079446,325.0,0.04,32.43,2774,1017,0.7317,0.7011,3.481,7542.9
79,243548,,0.38406,-0.24053,-0.002036,0.001528,0.980202,0.006113,0.048747,2.019038,518.182,0.03667,32.26,2283,902,0.7168,0.7053,3.467,7641.4
80,247998,0.6375,0.43511,-0.14571,-0.001843,0.001365,0.921758,0.007387,0.066817,2.050694,510.0,0.03333,32.53,3211,1247,0.7203,0.7519,3.468,7793.7
81,251200,,0.34262,-0.33156,-0.00317,0.001612,0.889149,0.005516,0.061098,2.141147,466.667,0.03,31.86,2418,792,0.7533,0.7788,3.582,7894.2
82,255309,,0.35226,-0.30627,-0.003166,0.001285,0.872348,0.005936,0.062148,2.161862,450.0,0.02667,31.98,3091,1026,0.7508,0.7465,3.402,8022.7
83,259963,,0.48725,-0.03679,0.002121,0.001145,0.883559,0.007685,0.063794,2.870934,600.0,0.02333,32.66,3204,1458,0.6873,0.7106,3.343,8165.2
84,262196,,0.41016,-0.17511,-0.003204,0.001526,0.918707,0.00711,0.066434,2.344323,550.0,0.02,32.08,1641,600,0.7323,0.7455,3.481,8234.8
85,266691,,0.43984,-0.12421,-0.002225,0.000958,0.902895,0.006368,0.053829,2.652869,720.0,0.01667,31.77,3247,1256,0.7211,0.7345,3.387,8376.3
86,270572,,0.35919,-0.29336,-0.003265,0.001199,0.970408,0.006521,0.048869,2.94308,1275.0,0.01333,32.35,2866,1023,0.737,0.6995,3.653,8496.3
87,273943,,0.46174,-0.08895,-0.000729,0.00134,0.910596,0.005398,0.050906,2.022543,1300.0,0.01,32.26,2429,950,0.7189,0.7421,3.454,8600.8
88,277271,,0.38486,-0.22312,-0.001272,0.001296,0.936862,0.002313,0.02514,1.857983,2100.0,0.00667,32.51,2450,886,0.7344,0.7752,3.625,8703.2
89,279934,,0.33718,-0.34184,-0.003819,0.001611,0.928459,0.003121,0.065504,1.55263,6300.0,0.00333,32.56,1951,720,0.7304,0.695,3.697,8785.0
90,283384,0.6649999999999999,0.45595,-0.1056,-0.000722,0.00209,0.863378,0.006893,0.063491,1.981879,13000.0,0.001,32.08,2523,935,0.7296,0.754,3.429,8910.2
91,287514,,0.32651,-0.33529,-0.002765,0.001093,0.926388,0.01053,0.07307,3.112093,19000.0,0.001,32.49,2990,1148,0.7226,0.7509,3.827,9037.3
92,292403,,0.55237,0.10365,-0.001853,0.001154,0.831996,0.005769,0.05523,1.964037,22000.0,0.001,32.49,3455,1442,0.7055,0.7426,3.449,9187.8
93,296094,,0.32381,-0.35293,-0.001766,0.001358,0.838517,0.007483,0.056891,3.769955,17000.0,0.001,32.1,2810,889,0.7597,0.7765,3.623,9302.8
94,299706,,0.42619,-0.16066,-0.00485,0.001821,0.823693,0.006519,0.067849,2.340227,20000.0,0.001,31.74,2696,924,0.7448,0.7867,3.653,9416.7
95,304681,,0.55178,0.09047,-0.001487,0.000972,0.739793,0.010219,0.074291,2.874179,17000.0,0.001,32.68,3568,1415,0.716,0.78,3.482,9568.9
96,307249,,0.38631,-0.25075,0.00981,0.002004,0.816598,0.003193,0.041419,2.09802,18000.0,0.001,31.94,1944,632,0.7547,0.7052,3.791,9649.3
97,310953,,0.42918,-0.14778,-0.003915,0.001595,0.73185,0.008117,0.075425,3.439433,15000.0,0.001,31.76,2690,1022,0.7247,0.7679,3.405,9766.0
98,314368,,0.41914,-0.1759,-0.000684,0.002321,0.778271,0.006377,0.065979,2.008533,16000.0,0.001,32.4,2506,917,0.7321,0.7494,3.562,9871.4
99,318185,,0.34218,-0.33098,-0.000917,0.001605,0.780442,0.007596,0.073481,2.622041,20000.0,0.001,32.41,2768,1057,0.7237,0.6813,3.955,9989.2
100,322164,0.65,0.49623,-0.0125,0.001763,0.001436,0.696216,0.002957,0.063795,3.161488,15000.0,0.001,32.52,2777,1210,0.6965,0.7277,3.5,10130.1
101,326390,,0.52092,0.04803,0.004107,0.001154,0.711027,0.005671,0.08295,3.93421,13000.0,0.001,32.79,3008,1226,0.7104,0.7393,3.628,10259.0
102,331316,,0.53563,0.05412,-0.001719,0.001008,0.69682,0.013159,0.08768,3.363925,15000.0,0.001,32.66,3451,1483,0.6994,0.7736,3.504,10409.8
103,335653,,0.55934,0.10945,0.000958,0.000968,0.739571,0.006841,0.074228,2.872001,20000.0,0.001,32.34,2948,1397,0.6785,0.7159,3.539,10543.9
104,340082,,0.51943,0.03647,-0.00177,0.00109,0.717772,0.009452,0.084813,3.041641,17000.0,0.001,33.09,3146,1291,0.709,0.791,3.668,10677.8
105,343102,,0.28259,-0.4457,-0.003476,0.001518,0.737386,0.007606,0.113521,2.651858,16000.0,0.001,32.9,2394,634,0.7906,0.7894,3.916,10769.6
106,346036,,0.41369,-0.17526,-0.001837,0.002234,0.789512,0.005635,0.061947,4.79337,19000.0,0.001,32.51,2211,731,0.7515,0.7487,4.146,10859.8
107,350505,,0.46009,-0.07754,-0.001428,0.000889,0.665523,0.007467,0.075561,2.816627,25000.0,0.001,32.74,3058,1419,0.683,0.7497,3.786,10996.4
108,355023,,0.46838,-0.09728,-0.001325,0.001128,0.666926,0.008149,0.076937,3.044909,18000.0,0.001,32.8,3094,1432,0.6836,0.7232,3.701,11134.1
109,359209,,0.43705,-0.12896,0.000476,0.000824,0.682123,0.008373,0.077911,4.426422,15000.0,0.001,32.84,3025,1169,0.7213,0.7838,4.047,11261.6
110,363104,0.6649999999999999,0.45569,-0.09513,-0.002233,0.001303,0.692049,0.00582,0.080499,5.006845,21000.0,0.001,32.9,2707,1196,0.6936,0.7394,3.802,11397.8
111,368795,,0.46879,-0.08114,7.3e-05,0.000761,0.646587,0.004044,0.059791,2.728924,16000.0,0.001,32.75,3905,1794,0.6852,0.7124,3.639,11571.7
112,373917,,0.52837,0.0287,0.004201,0.000769,0.664086,0.007901,0.051702,2.383073,19000.0,0.001,33.02,3460,1670,0.6745,0.7846,3.686,11726.8
113,376873,,0.36787,-0.26733,-0.011738,0.001342,0.753303,0.003111,0.05013,2.697362,16000.0,0.001,32.96,2014,950,0.6795,0.6721,3.977,11816.5
114,380008,,0.38604,-0.24216,0.001321,0.001321,0.638927,0.007496,0.059125,2.460073,15000.0,0.001,33.12,2248,895,0.7152,0.7532,3.727,11911.2
115,383798,,0.41746,-0.16236,-0.002169,0.001637,0.662059,0.009883,0.060657,2.397913,14000.0,0.001,32.43,2686,1112,0.7072,0.7728,3.801,12028.0
116,386932,,0.32336,-0.33367,-0.003198,0.001694,0.673618,0.011389,0.078323,3.636116,16000.0,0.001,32.34,2278,864,0.725,0.8211,3.833,12125.0
117,391906,,0.60047,0.1974,0.000873,0.001446,0.543261,0.006732,0.067803,5.398124,26000.0,0.001,32.44,3381,1601,0.6786,0.8132,3.763,12278.3
118,395712,,0.42649,-0.14945,-0.001963,0.00165,0.624304,0.004105,0.061503,5.83106,24000.0,0.001,32.34,2607,1207,0.6835,0.7128,3.88,12396.0
119,400569,,0.41955,-0.17046,0.001213,0.001879,0.643483,0.009166,0.092099,5.197368,17000.0,0.001,32.26,3425,1440,0.704,0.7989,4.094,12546.6
120,406483,0.6425000000000001,0.54364,0.09089,0.000337,0.001023,0.541862,0.006375,0.070688,3.954556,20000.0,0.001,32.11,3975,1947,0.6712,0.756,3.589,12747.8
