iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
70,186397,0.565,0.32764,-0.34396,-0.017055,0.002382,1.222201,0.009689,0.111151,1.984019,270.0,0.06667,33.49,0,0,0.0,,4.62,5367.4
71,188833,,0.28629,-0.42374,-0.00095,0.003097,1.326628,0.006715,0.095182,2.460296,347.368,0.06333,34.67,0,0,0.0,,5.066,5437.6
72,192591,,0.35149,-0.29703,-0.007942,0.001643,1.282881,0.010756,0.127593,1.861204,416.667,0.06,34.75,0,0,0.0,,4.834,5545.8
73,195818,,0.28123,-0.43755,-0.003765,0.001201,1.256019,0.005314,0.10361,1.501896,617.647,0.05667,34.57,0,0,0.0,,5.023,5639.2
74,198276,,0.22402,-0.5433,-0.006173,0.00143,1.247039,0.010203,0.101803,1.836364,431.25,0.05333,34.22,0,0,0.0,,4.888,5711.0
75,201478,,0.22865,-0.54174,0.00833,0.000991,1.165272,0.008216,0.100661,1.737547,720.0,0.05,34.18,0,0,0.0,,4.795,5804.7
76,204639,,0.32743,-0.34513,-0.004579,0.001206,1.084862,0.009206,0.083323,2.236781,428.571,0.04667,34.56,0,0,0.0,,4.794,5896.2
77,208146,,0.38719,-0.22236,-0.00191,0.001187,1.036069,0.005641,0.087763,2.047837,600.0,0.04333,33.74,0,0,0.0,,4.483,6000.1
78,211389,,0.33113,-0.33671,-0.003485,0.002069,1.019892,0.007245,0.089019,1.988737,475.0,0.04,33.56,0,0,0.0,,4.591,6096.8
79,214483,,0.34883,-0.30169,0.006188,0.001227,1.075605,0.003304,0.083078,2.121749,572.727,0.03667,34.4,0,0,0.0,,4.946,6186.7
80,218367,0.6325000000000001,0.43775,-0.12449,-0.004289,0.001038,1.061234,0.007452,0.143848,1.959498,720.0,0.03333,34.22,0,0,0.0,,4.756,6310.9
81,220652,,0.33915,-0.3178,-0.002157,0.001148,1.103748,0.00547,0.071258,2.506876,733.333,0.03,33.96,0,0,0.0,,4.945,6378.2
82,224765,,0.4651,-0.06979,-0.006559,0.001002,0.999911,0.010785,0.110494,2.004452,637.5,0.02667,33.99,0,0,0.0,,4.543,6499.2
83,227364,,0.29123,-0.40737,0.007215,0.001254,1.12203,0.003797,0.040563,1.918146,1071.429,0.02333,34.49,0,0,0.0,,4.978,6574.6
84,230364,,0.31797,-0.35974,-0.005318,0.001563,1.04566,0.008605,0.104353,1.68919,1050.0,0.02,34.1,0,0,0.0,,4.747,6662.6
85,233175,,0.34851,-0.30299,-0.003816,0.001731,1.047017,0.004795,0.0569,1.825275,1380.0,0.01667,33.62,0,0,0.0,,5.083,6746.2
86,235813,,0.37532,-0.24189,-0.003657,0.001668,0.961584,0.009147,0.064932,2.046088,1350.0,0.01333,33.66,0,0,0.0,,4.768,6824.6
87,239128,,0.37168,-0.25168,0.001426,0.001064,0.932941,0.008319,0.080969,2.839237,1500.0,0.01,34.59,0,0,0.0,,4.435,6920.4
88,242361,,0.39701,-0.17638,-0.001796,0.002071,0.882055,0.008392,0.093289,2.341787,2850.0,0.00667,34.29,0,0,0.0,,4.557,7014.7
