iteration,instance_id,instance_name,instance_selection,transitions,reward,mean_return,fulfillment_rate_mean,fulfillment_rate_std,fulfillment_rate_min,fulfillment_rate_max,loss,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,discard_count,completion_count,steps_per_second,elapsed_seconds,rollout_seconds,update_seconds,fluid_solve_count,fluid_solve_seconds,policy_forward_count,policy_forward_seconds,avg_action_tokens,max_action_tokens,padding_ratio,actor_batch_size_mean,episode_count,episode_transition_mean,episode_transition_std,episode_seconds_mean,episode_seconds_std,policy_act_seconds,simulator_step_seconds,obs_build_seconds,rollout_device,update_device,cpu_memory_mb,gpu_memory_mb,gpu_temperature,fluid_cache_hit_count,fluid_fallback_count,sparse_attention_enabled,sparse_attention_scope
5,1,DDT500_num50.txt,fixed,512,-108.0,-9.973292023129263,0.16499999165534973,0.01658312790095806,0.14000000059604645,0.18000000715255737,8.830501254399618,0.01301746666431427,17.650431569417318,0.7732021450996399,0.0002734625835122036,0.0,0.0003,141,33,9.439084901727433,54.24254631996155,52.879480600357056,1.3630504608154297,159,0.4377382983220741,367,25.950084798620082,2.8242187574505806,14.0,0.9983318750000016,1.3950953678474114,,,,,,,,,,,,,,,,,
6,1,DDT500_num50.txt,fixed,511,-85.0,-9.430718728678864,0.2150000035762787,0.016583120450377464,0.20000000298023224,0.23999999463558197,4.473723824818929,-0.02332890878121058,9.009891668955484,0.7893195231755574,0.002210688105272614,0.035145921446383,0.0003,128,43,10.215951473660352,50.01981472969055,48.80055284500122,1.2192447185516357,198,0.5161870995070785,356,24.38354049914051,2.9315068539807942,15.0,0.9983645662100465,1.4353932584269662,,,,,,,,,,,,,,,,,
7,1,DDT500_num50.txt,fixed,498,-126.0,-11.480899362304276,0.1550000011920929,0.04555216804146767,0.10000000149011612,0.20000000298023224,8.938500928878785,-0.10674344366416336,18.10771754582723,0.8614593227704366,0.0024728758461302885,0.04151334296911955,0.0003,157,31,9.729729083131083,51.18333673477173,49.954784870147705,1.2285356521606445,140,0.32762929960153997,347,25.296122899628244,3.2028112619756217,15.0,0.9982595983935755,1.4351585014409223,,,,,,,,,,,,,,,,,
8,1,DDT500_num50.txt,fixed,509,-87.0,-10.199018223139403,0.19499999284744263,0.047696955502033234,0.14000000059604645,0.25999999046325684,6.270376745859782,-0.022531133393446603,12.600488599141439,0.7336366812388102,0.000613395616805216,0.0023420646786689757,0.0003,126,39,7.911575293265808,64.33611273765564,63.19840383529663,1.1376948356628418,137,0.3077471012948081,370,31.79142350004986,2.7465618947165886,10.0,0.9984611918795022,1.3756756756756756,,,,,,,,,,,,,,,,,
9,1,DDT500_num50.txt,fixed,509,-105.0,-11.281412403057631,0.18000000715255737,0.06324554979801178,0.10000000149011612,0.25999999046325684,7.024368413289388,-0.1479714423418045,14.360212135314942,0.7766196211179097,0.00016986366334397946,0.0,0.0003,141,36,11.332911078275343,44.91343808174133,43.810391664505005,1.1030266284942627,152,0.362234199536033,354,21.59979499853216,3.104125744701603,17.0,0.9983841781270474,1.4378531073446328,,,,,,,,,,,,,,,,,
10,1,DDT500_num50.txt,fixed,496,-126.0,-12.597003514784117,0.1550000011920929,0.021794497966766357,0.11999999731779099,0.18000000715255737,9.72117150624593,-0.08516471094141403,19.628842035929363,0.80847088098526,6.384864239710926e-05,0.0,0.0003,157,31,13.267439100670497,37.38475799560547,36.47490382194519,0.9098422527313232,159,0.32033459993544966,331,20.111674199579284,3.133064523819954,13.0,0.9982046774193561,1.498489425981873,,,,,,,,,,,,,,,,,
11,1,DDT500_num50.txt,fixed,509,-128.0,-12.902164682381516,0.14000000059604645,0.03741657733917236,0.07999999821186066,0.18000000715255737,9.935307598114013,-0.14918943047523497,20.185070737202963,0.803831152121226,0.0006955751860308131,0.0,0.0003,156,28,13.167931180932955,38.654515504837036,37.56601095199585,1.088491678237915,170,0.34646280051674694,342,21.157051401096396,3.0923379261507735,13.0,0.9984173935821882,1.4883040935672514,,,,,,,,,,,,,,,,,
12,1,DDT500_num50.txt,fixed,512,-128.0,-13.14903600962914,0.1550000011920929,0.016583126038312912,0.14000000059604645,0.18000000715255737,8.356004174550375,-0.06277478833993276,16.853369649251302,0.790576962629954,0.0010862741253276909,0.013124973761538665,0.0003,159,31,13.116888756575444,39.03364658355713,37.651572465896606,1.3820602893829346,125,0.24745529936626554,352,20.275959300226532,3.0195312593132257,16.0,0.9982527604166674,1.4545454545454546,,,,,,,,,,,,,,,,,
13,1,DDT500_num50.txt,fixed,493,-126.0,-13.554176713810671,0.13236111402511597,0.057276640087366104,0.04444444552063942,0.20000000298023224,11.242704725265503,-0.12682628234227497,22.754917240142824,0.7927544871966045,0.0005196360906362922,0.0072536913057168325,0.0003,151,25,12.919276608634949,38.16003131866455,36.762924909591675,1.3970718383789062,120,0.22915410005953163,344,20.34704200120177,3.1602434207653176,26.0,0.9983405003380664,1.433139534883721,,,,,,,,,,,,,,,,,
14,1,DDT500_num50.txt,fixed,503,-113.0,-13.254933661197917,0.16499999165534973,0.038405731320381165,0.11999999731779099,0.2199999988079071,10.122384198506673,-0.13194394409656524,20.524490610758463,0.7917266885439554,0.00014123112965004717,0.0,0.0003,146,33,12.630270063895464,39.82495999336243,38.54107069969177,1.2838685512542725,151,0.30637850193306804,340,20.921796999755315,2.998011939331267,13.0,0.9984426242544729,1.4794117647058824,,,,,,,,,,,,,,,,,
15,1,DDT500_num50.txt,fixed,504,-138.0,-14.540766459614229,0.12999999523162842,0.033166248351335526,0.10000000149011612,0.18000000715255737,11.198117891947428,-0.07002179337044558,22.55264727274577,0.8183785200119018,0.0016790294260620915,0.02346183036764463,0.0003,164,26,8.74848610634914,57.60996747016907,56.20981311798096,1.4001376628875732,143,0.3495819019153714,361,27.654459900106303,3.0932539824455505,16.0,0.9981989417989436,1.3961218836565097,,,,,,,,,,,,,,,,,
16,1,DDT500_num50.txt,fixed,512,-111.0,-13.727427398019245,0.16555555164813995,0.03920506685972214,0.11999999731779099,0.2222222238779068,8.203584353129068,-0.14176189651091894,16.706041208902995,0.7674496253331502,0.0012601176630899621,0.01417967677116394,0.0003,143,32,8.063764658571333,63.493916511535645,62.25066781044006,1.2432355880737305,164,0.3812566000269726,383,32.327278500655666,3.017578133381903,13.0,0.9983768229166683,1.3368146214099217,,,,,,,,,,,,,,,,,
17,1,DDT500_num50.txt,fixed,503,-127.0,-14.607374795225201,0.1550000011920929,0.03278719633817673,0.10000000149011612,0.18000000715255737,10.81757574081421,-0.06860617796579997,21.790273221333823,0.8954642335573832,9.477495973442274e-06,0.0,0.0003,158,31,7.991273160487901,62.94366240501404,61.72314500808716,1.220491886138916,149,0.36782010027673095,361,29.786583801032975,3.3280318209949593,13.0,0.9981563949635527,1.3933518005540166,,,,,,,,,,,,,,,,,
18,1,DDT500_num50.txt,fixed,507,-124.0,-14.867743292572959,0.16500000655651093,0.02958040125668049,0.11999999731779099,0.20000000298023224,8.733448441823324,-0.10637552340825399,17.69640693664551,0.8379585782686869,6.282496036646989e-06,0.0,0.0003,157,33,8.169488399165973,62.060189723968506,60.7742874622345,1.2858872413635254,125,0.29692850017454475,367,30.448013500194065,3.3491124410836184,15.0,0.9982230637738339,1.3814713896457766,,,,,,,,,,,,,,,,,
19,1,DDT500_num50.txt,fixed,506,-135.0,-15.526029472438516,0.1550000011920929,0.021794497966766357,0.11999999731779099,0.18000000715255737,10.820042737325032,-0.023611118892828624,21.704138819376627,0.8415578842163086,3.2909549503301605e-06,0.0,0.0003,166,31,8.277924234964045,61.12643527984619,59.93855094909668,1.1878671646118164,172,0.43067990138661116,361,29.882141698384658,3.2272727345760632,17.0,0.9981649538866941,1.4016620498614958,,,,,,,,,,,,,,,,,
20,1,DDT500_num50.txt,fixed,502,-130.0,-15.728772125975949,0.13500000536441803,0.02958040125668049,0.10000000149011612,0.18000000715255737,11.24278990427653,-0.0883931724044184,22.677837785085043,0.7735557794570923,4.69231129234989e-06,0.0,0.0003,157,27,12.720957704401698,39.46243762969971,38.01898908615112,1.4434359073638916,131,0.36393509991467,343,20.300958500127308,3.0776892541889174,11.0,0.9983458698539188,1.4635568513119535,,,,,,,,,,,,,,,,,
21,1,DDT500_num50.txt,fixed,512,-114.0,-15.329509794637747,0.17499999701976776,0.04092676192522049,0.14000000059604645,0.23999999463558197,9.932651774088542,-0.07690359503030778,20.03551330566406,0.820117978254954,1.2626962811642292e-05,0.0,0.0003,149,35,13.421922706099224,38.146546602249146,37.18573808670044,0.9607961177825928,152,0.2853367003845051,343,18.754633701057173,3.1171875132713467,16.0,0.9983021354166673,1.4927113702623906,,,,,,,,,,,,,,,,,
22,1,DDT500_num50.txt,fixed,509,-121.0,-15.973613110772028,0.158005952835083,0.0420178584754467,0.11999999731779099,0.2291666716337204,10.340367698669434,0.032732636729876204,20.630550829569497,0.7640456040700276,4.263890681273826e-07,0.0,0.0003,151,30,13.403611974902978,37.97483849525452,36.743290185928345,1.2315354347229004,133,0.25874039938207716,339,20.007004398969002,2.8349705400541865,12.0,0.998292861820564,1.5014749262536873,,,,,,,,,,,,,,,,,
23,1,DDT500_num50.txt,fixed,508,-121.0,-16.262062841807147,0.1584782600402832,0.018603160977363586,0.14000000059604645,0.18000000715255737,9.470941352844239,0.017947433392206828,18.921736208597817,0.7874016086260478,1.3329833562873242e-07,0.0,0.0003,152,31,13.388248120693257,37.943724632263184,36.89842963218689,1.0452816486358643,174,0.37014549993909895,333,19.478668499854393,2.98622048816343,18.0,0.9983258267716543,1.5255255255255256,,,,,,,,,,,,,,,,,
24,1,DDT500_num50.txt,fixed,500,-120.0,-16.5599777451956,0.16499999165534973,0.03278719261288643,0.14000000059604645,0.2199999988079071,11.335619417826335,-0.05298218528429667,22.79357884724935,0.8188029090563457,1.4429558537661553e-06,0.0,0.0003,153,33,13.479472187526863,37.093440532684326,36.11295938491821,0.9804685115814209,191,0.3944522001547739,336,18.996012599323876,3.094000018358231,13.0,0.9983055466666673,1.4880952380952381,,,,,,,,,,,,,,,,,
25,1,DDT500_num50.txt,fixed,511,-108.0,-16.323338092714003,0.18000000715255737,0.024494897574186325,0.1599999964237213,0.2199999988079071,10.473469797770182,0.08102748245000839,20.800912030537923,0.8013403375943502,1.0663411555829801e-06,0.0,0.0003,144,36,13.562174288366403,37.6783242225647,36.676849603652954,1.0014610290527344,189,0.3849038996268064,342,19.11986379965674,2.855185923511035,15.0,0.9982842009132424,1.4941520467836258,,,,,,,,,,,,,,,,,
26,1,DDT500_num50.txt,fixed,483,-126.0,-17.34291047522956,0.1550000011920929,0.055452682077884674,0.10000000149011612,0.2199999988079071,13.838347625732421,-0.15637062216798464,28.006001790364582,0.8282583793004353,1.4278063495964943e-07,0.0,0.0003,157,31,11.713970132143096,41.23281812667847,39.83569288253784,1.3971123695373535,162,0.31830299959983677,339,20.021393901319243,3.3105590229942683,21.0,0.9983270117322297,1.424778761061947,,,,,,,,,,,,,,,,,
27,1,DDT500_num50.txt,fixed,503,-126.0,-17.6050265702918,0.15145832300186157,0.0296177938580513,0.11999999731779099,0.20000000298023224,13.141844177246094,-0.07041026502847672,26.440326245625815,0.790855610370636,3.080454751132796e-07,0.0,0.0003,156,30,11.968374311227826,42.02742886543274,40.66486167907715,1.3625547885894775,141,0.3514850994106382,344,19.2749889009865,3.057654092373478,14.0,0.9984336646785954,1.4622093023255813,,,,,,,,,,,,,,,,,
28,1,DDT500_num50.txt,fixed,506,-115.0,-17.469668791534705,0.17083333432674408,0.06286559253931046,0.0833333358168602,0.25999999046325684,12.240111287434896,-0.08176199694474538,24.658734703063963,0.7493818004926046,2.312056174010498e-06,0.0,0.0003,149,34,13.431777084876973,37.671858072280884,36.2596595287323,1.412186622619629,156,0.32069299987051636,338,20.172326600993983,3.059288547208658,14.0,0.9984260342555995,1.4970414201183433,,,,,,,,,,,,,,,,,
29,1,DDT500_num50.txt,fixed,510,-129.0,-18.270901057789743,0.15581633150577545,0.009228347800672054,0.14000000059604645,0.16326530277729034,12.361508878072103,-0.06125929554303487,24.862766393025716,0.8615351359049479,3.3913770963067693e-06,0.0,0.0003,160,31,11.850210094225261,43.037211656570435,41.97419452667236,1.0630052089691162,126,0.2508994999807328,350,20.90755910007283,3.2254902054281795,15.0,0.9981065620915046,1.457142857142857,,,,,,,,,,,,,,,,,
30,1,DDT500_num50.txt,fixed,512,-94.0,-17.302214182784475,0.1899999976158142,0.017320509999990463,0.1599999964237213,0.20000000298023224,12.74023078282674,-0.08316728721062343,25.662313588460286,0.7758698383967082,4.810438723801269e-05,0.0,0.0003,132,38,10.326222335545195,49.582507848739624,48.41191792488098,1.1705706119537354,184,0.46966030076146126,348,23.683026300859638,3.039062514901161,20.0,0.9983644791666669,1.471264367816092,,,,,,,,,,,,,,,,,
31,1,DDT500_num50.txt,fixed,512,-102.0,-17.718474881459436,0.1899999976158142,0.009999997913837433,0.18000000715255737,0.20000000298023224,12.169026374816895,0.06665259450674058,24.220720036824545,0.7986279129981995,0.00012315175368703043,0.0,0.0003,140,38,10.14029835492274,50.49161100387573,49.3586905002594,1.1329047679901123,159,0.39588240010198206,352,24.417614699807018,2.8027343824505806,11.0,0.998261979166668,1.4545454545454546,,,,,,,,,,,,,,,,,
32,1,DDT500_num50.txt,fixed,492,-129.0,-18.99084327034997,0.14999999105930328,0.030000001192092896,0.11999999731779099,0.20000000298023224,14.374474334716798,-0.13288303713003793,29.03127161661784,0.8278606335322062,0.0002703955949679463,0.0,0.0003,159,30,10.25234790023311,47.98900747299194,46.92013597488403,1.0688557624816895,145,0.3534546991577372,336,22.170393500477076,3.239837409034977,14.0,0.9983675338753398,1.4642857142857142,,,,,,,,,,,,,,,,,
33,1,DDT500_num50.txt,fixed,508,-106.0,-18.2332565261009,0.1899999976158142,0.029999997466802597,0.1599999964237213,0.23999999463558197,12.851176945368449,-0.13279176553090413,25.98241399129232,0.7238395929336547,0.00014951166813261806,0.0,0.0003,144,38,10.357380422576249,49.04715085029602,47.85807681083679,1.1890590190887451,177,0.5469617992639542,323,20.134142798837274,2.907480325520508,13.0,0.9985283464566933,1.5727554179566563,,,,,,,,,,,,,,,,,
34,1,DDT500_num50.txt,fixed,503,-115.0,-18.7666232009378,0.16500000655651093,0.02958040125668049,0.11999999731779099,0.20000000298023224,13.889562320709228,-0.04459336722890536,27.884199142456055,0.7943848927815755,4.489759885473177e-05,0.0,0.0003,148,33,8.357513298543724,60.18536639213562,58.631781578063965,1.55357027053833,141,0.33716620062477887,362,28.745433000964113,3.133200803049516,16.0,0.9983303909874103,1.3895027624309393,,,,,,,,,,,,,,,,,
0,1,DDT500_num50.txt,fixed,1101,-5.16,-0.04125496192825668,0.17750000953674316,0.015612497925758362,0.1599999964237213,0.20000000298023224,0.016474661231040955,0.022391374905904135,0.003878207178786397,0.7855814973513285,0.0005434497493297386,0.0032534392861028514,0.0003,329,71,9.20805038496446,119.56928491592407,117.3599443435669,2.20932674407959,1262,3.7728025964461267,442,78.38220859959256,2.8891916817475405,13.0,0.9982426884650312,2.490950226244344,8,137.625,2.912795066833496,116.6785888671875,0.4620897173881531,,,,,,,,,,,,
1,1,DDT500_num50.txt,fixed,1055,-5.32,-0.13235192517497932,0.16749998927116394,0.06703543663024902,0.10000000149011612,0.3199999928474426,-0.1417602946360906,-0.13583520477016767,0.0044876295995588105,0.8168904463450114,0.000323895609350681,0.0011801899100343386,0.0003,333,67,8.983242196509114,117.44089460372925,115.7590401172638,1.6818315982818604,821,2.4290665016742423,445,76.0626335988054,3.2009479053777543,18.0,0.9983884992101091,2.3707865168539324,8,131.875,12.761636734008789,111.59662628173828,3.3632466793060303,,,,,,,,,,,,
2,1,DDT500_num50.txt,fixed,1058,-4.76,-0.16531655570506953,0.20250001549720764,0.033819373697042465,0.1599999964237213,0.2800000011920929,0.00135462482770284,0.007224440574645996,0.004356405224340657,0.8048021038373311,0.0002967713077547766,0.0014684287210305531,0.0003,319,81,10.472530486776781,101.02620387077332,99.04838490486145,1.9778087139129639,817,2.3306555984308943,422,64.81824719929136,3.1049149716959556,17.0,0.9982512917454304,2.5071090047393363,8,132.25,4.656983852386475,97.20868682861328,1.5313316583633423,,,,,,,,,,,,
3,1,DDT500_num50.txt,fixed,1089,-4.92,-0.21938520583244303,0.1925000101327896,0.039921797811985016,0.10000000149011612,0.23999999463558197,-0.061880332231521604,-0.05614255368709564,0.004488138284068554,0.7981855034828186,0.0003316383434063634,0.002021116204559803,0.0003,323,77,8.069047845822436,134.96016144752502,133.11910152435303,1.84104323387146,1430,4.664685599273071,462,83.53229370049667,3.134986256327073,18.0,0.9983157392102837,2.357142857142857,8,136.125,6.253748893737793,130.33815002441406,3.819960117340088,,,,,,,,,,,,
4,1,DDT500_num50.txt,fixed,1107,-4.88,-0.2549692973764116,0.19500000774860382,0.05454355850815773,0.10000000149011612,0.2800000011920929,0.018851014226675032,0.02431826516985893,0.00496068726060912,0.7947594443957011,0.002497410045180004,0.03602650798857212,0.0003,322,78,7.859114175483731,140.8555691242218,139.16535186767578,1.6902005672454834,392,1.1364700000267476,482,89.13632150006015,2.976513125601392,18.0,0.9983383559168915,2.296680497925311,8,138.375,9.40661334991455,135.1265411376953,4.890998840332031,,,,,,,,,,,,
5,1,DDT500_num50.txt,fixed,1040,-5.48,-0.30558764094725155,0.1574999988079071,0.027271782979369164,0.11999999731779099,0.20000000298023224,-0.141641017049551,-0.13700087840358416,0.00691223309841007,0.8096249222755432,0.001567548150918204,0.014251055878897507,0.0003,337,63,7.618282706985319,136.51370525360107,134.7834005355835,1.7302930355072021,420,1.3358921989565715,446,86.58067399961874,3.2596154139592097,22.0,0.9984212564102564,2.3318385650224216,8,130.0,7.449832439422607,131.74432373046875,2.7604641914367676,,,,,,,,,,,,
6,1,DDT500_num50.txt,fixed,1079,-4.96,-0.33308384304673155,0.1899999976158142,0.04690415412187576,0.10000000149011612,0.25999999046325684,-0.05787199983994166,-0.05362864111860593,0.006922883074730634,0.7704793572425842,0.004613763606660844,0.06203044665356477,0.0003,324,76,8.417309026717984,128.18823647499084,126.3662760257721,1.8219468593597412,476,1.378952600993216,443,78.12505990196951,3.158480113695019,22.0,0.9983701699104105,2.435665914221219,8,134.875,7.253232002258301,123.36825561523438,2.8465490341186523,,,,,,,,,,,,
7,1,DDT500_num50.txt,fixed,1081,-4.92,-0.3844637698055385,0.1925000101327896,0.04235268384218216,0.14000000059604645,0.25999999046325684,-0.07011668110887209,-0.06647553692261378,0.00793036010582,0.7606333216031392,0.003399174583561641,0.048646876495331524,0.0003,323,77,7.747979509476576,139.52024507522583,137.61112427711487,1.9091084003448486,463,1.423369198688306,462,91.08937589835841,3.0573543279287883,14.0,0.9984245698427375,2.33982683982684,8,135.125,6.112231731414795,135.44911193847656,2.50658917427063,,,,,,,,,,,,
8,1,DDT500_num50.txt,fixed,1080,-5.04,-0.3766944543678942,0.1850000023841858,0.048733968287706375,0.11999999731779099,0.25999999046325684,-0.046115551392237344,-0.04278778831164042,0.00775820774336656,0.7206865906715393,0.0022086755066993645,0.023693883853654066,0.0003,326,74,7.914869813845306,136.45202326774597,134.73052501678467,1.7214868068695068,961,2.919432997237891,443,87.1909406001214,3.102777815527386,15.0,0.9983845925925927,2.4379232505643342,8,135.0,7.745966911315918,131.61740112304688,2.923579692840576,,,,,,,,,,,,
9,1,DDT500_num50.txt,fixed,1084,-5.16,-0.3682335890456082,0.17750000953674316,0.04841228947043419,0.10000000149011612,0.25999999046325684,-0.05759358045955499,-0.05308413052310546,0.005536810386305054,0.7277858932813008,0.004911212029401213,0.049530955993880826,0.0003,329,71,7.85468155757768,138.0068678855896,136.29255414009094,1.7143032550811768,548,1.5974560994654894,465,86.60247960116249,3.1374539147883764,17.0,0.9984296678966776,2.3311827956989246,8,135.5,9.32737922668457,132.154296875,4.09417200088501,,,,,,,,,,,,
10,1,DDT500_num50.txt,fixed,1037,-5.48,-0.3860655999040464,0.1574999988079071,0.03665719926357269,0.11999999731779099,0.2199999988079071,-0.05319831569989522,-0.04939824243386586,0.00699806612295409,0.7299106160799662,0.005166526057291776,0.055615693175544344,0.0003,337,63,7.823226653698143,132.5540018081665,130.78434658050537,1.7696423530578613,980,2.9771892983699217,434,81.34911030181684,3.329797528863758,14.0,0.9983481838637088,2.389400921658986,8,129.625,9.191537857055664,126.39474487304688,3.5011346340179443,,,,,,,,,,,,
11,1,DDT500_num50.txt,fixed,1070,-5.16,-0.4174716295117935,0.17750000953674316,0.023318449035286903,0.14000000059604645,0.2199999988079071,-0.05671021981785695,-0.05280232386042674,0.006567540904507041,0.7191666722297668,0.004906116139318328,0.04769114274531603,0.0003,329,71,9.028539378764355,118.51307892799377,116.61941647529602,1.893648624420166,346,1.0498143008444458,431,75.13166969979648,3.1775701340113844,13.0,0.9983653084112161,2.4825986078886313,8,133.75,6.514407157897949,114.44886016845703,2.990579605102539,,,,,,,,,,,,
12,1,DDT500_num50.txt,fixed,1079,-4.68,-0.45831727927375365,0.20750001072883606,0.034550685435533524,0.14000000059604645,0.25999999046325684,0.004631697138150533,0.007057589292526245,0.008949918330957492,0.6900849103927612,0.007857227868710955,0.04607561646650235,0.0003,317,83,9.524641531568996,113.28510332107544,111.56372928619385,1.7213621139526367,369,1.1138807993847877,426,73.54454080015421,3.100092712323681,15.0,0.998336978683966,2.532863849765258,8,134.875,5.666513442993164,109.44145965576172,2.7638890743255615,,,,,,,,,,,,
13,1,DDT500_num50.txt,fixed,1094,-4.48,-0.47152363316098245,0.2200000137090683,0.019999995827674866,0.18000000715255737,0.23999999463558197,-0.06407818322380383,-0.06030215478191773,0.006716738579173883,0.713439961274465,0.006479868074287272,0.06138854796687762,0.0003,312,88,9.324348170643267,117.32723617553711,115.8203694820404,1.5068514347076416,482,1.4502205015160143,446,74.18881450034678,3.279707529536113,14.0,0.998370188909202,2.4529147982062782,8,136.75,6.456585884094238,113.41569519042969,1.8574738502502441,,,,,,,,,,,,
14,1,DDT500_num50.txt,fixed,1075,-4.92,-0.44645813086031294,0.1925000101327896,0.034550685435533524,0.11999999731779099,0.23999999463558197,0.004901157071193059,0.008072133858998616,0.006637720080713431,0.6489836593468984,0.005190982219452659,0.050519015484799944,0.0003,323,77,9.727330702563219,110.51336002349854,108.46088242530823,2.0524649620056152,462,1.4328541978029534,427,71.68930849793833,3.179534918319347,19.0,0.9983854139534878,2.5175644028103044,8,134.375,5.633327007293701,105.82981872558594,2.6617798805236816,,,,,,,,,,,,
15,1,DDT500_num50.txt,fixed,1052,-5.12,-0.4907009235222293,0.18000000715255737,0.026457512751221657,0.14000000059604645,0.2199999988079071,-0.008781449797634896,-0.006584470643876837,0.008505346343064537,0.644965240588555,0.007589612345887313,0.057188885716291576,0.0003,328,72,7.814970421104838,134.61343336105347,132.98997449874878,1.6234469413757324,669,2.0238290008855984,438,84.05477319983765,3.215779502355554,18.0,0.9982994930291507,2.401826484018265,8,131.5,5.894913196563721,130.66514587402344,2.181056499481201,,,,,,,,,,,,
