iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
16,51905,,0.19377,-0.65386,-0.009533,0.00103,1.168484,0.001521,0.02691,1.325656,93.243,0.24667,32.49,2444,912,0.7282,0.6857,3.754,1619.7
17,55329,,0.30036,-0.43841,-0.004272,0.000767,1.102358,0.007622,0.071824,1.361501,65.753,0.24333,32.0,2386,1046,0.6952,0.7102,3.447,1726.8
18,58281,,0.23055,-0.5747,0.000943,0.000855,1.150476,0.003313,0.05447,1.382287,75.0,0.24,32.38,2104,856,0.7108,0.6821,3.695,1818.0
19,60538,,0.16748,-0.67808,-0.002556,0.001439,1.255265,0.002603,0.059578,1.382894,80.282,0.23667,32.07,1694,571,0.7479,0.6589,4.133,1888.4
20,63586,0.5599999999999999,0.24021,-0.5547,-0.002723,0.000922,1.194759,0.004869,0.057016,1.558457,77.143,0.23333,32.55,2135,921,0.6986,0.654,3.859,1998.9
21,67091,,0.35584,-0.29959,0.004746,0.001551,1.0768,0.002773,0.065596,1.63996,65.217,0.23,32.7,2348,1165,0.6684,0.7889,3.302,2106.1
22,70323,,0.15671,-0.71593,-0.001104,0.001238,1.17683,0.003163,0.057792,1.384042,70.588,0.22667,32.0,2321,919,0.7164,0.7033,3.739,2207.1
23,73827,,0.21648,-0.57646,-0.008012,0.000724,1.142623,0.004197,0.083147,1.427146,80.597,0.22333,31.78,2442,1070,0.6953,0.6668,3.642,2317.4
24,77686,,0.22815,-0.56962,0.003317,0.000985,1.140271,0.003283,0.057645,1.373601,77.273,0.22,32.39,2725,1142,0.7047,0.6812,3.633,2436.5
25,80209,,0.17955,-0.65378,-0.003901,0.001217,1.156988,0.005308,0.069736,1.631517,106.154,0.21667,31.97,1818,713,0.7183,0.7496,3.774,2515.5
26,84212,,0.35945,-0.29464,-0.00163,0.001209,1.132561,0.001644,0.03464,1.87085,75.0,0.21333,32.17,2714,1297,0.6766,0.6535,3.65,2639.9
27,86712,,0.24049,-0.54103,-0.003882,0.001975,1.136854,0.006594,0.061887,1.353575,66.667,0.21,32.81,1745,763,0.6958,0.7007,3.645,2716.1
28,89679,,0.26798,-0.48613,-0.006312,0.001345,1.064606,0.005627,0.083126,1.507819,130.645,0.20667,32.37,2096,879,0.7045,0.6654,3.423,2807.8
29,93462,,0.32417,-0.37955,-0.00206,0.00104,1.132476,-3.9e-05,0.034291,1.550435,103.279,0.20333,32.74,2659,1132,0.7014,0.6494,3.698,2923.3
30,96237,0.6525000000000001,0.25962,-0.53157,-0.003531,0.001716,1.120496,0.00226,0.0595,1.650336,75.0,0.2,32.04,2127,656,0.7643,0.7141,3.658,3024.2
31,100129,,0.2922,-0.44484,-0.001833,0.001107,1.09788,0.003218,0.069182,2.272767,96.61,0.19667,33.1,2864,1036,0.7344,0.7221,3.562,3141.8
32,103174,,0.24809,-0.531,-0.003718,0.001198,1.085779,0.002482,0.080102,1.525175,82.759,0.19333,32.66,2232,821,0.7311,0.6813,3.525,3235.1
33,106370,,0.22051,-0.58126,-0.001065,0.002253,1.137616,0.003067,0.079254,1.577752,73.684,0.19,32.15,2276,928,0.7104,0.6673,3.701,3334.5
34,110108,,0.33076,-0.37333,-0.001224,0.001667,1.064694,0.005162,0.096481,1.579469,80.357,0.18667,32.54,2604,1142,0.6951,0.6888,3.476,3449.4
35,114066,,0.30101,-0.40453,-0.00236,0.000943,1.074408,0.00246,0.04871,1.464586,92.727,0.18333,32.58,2757,1209,0.6952,0.6997,3.536,3570.9
36,118520,,0.32229,-0.36099,-0.002645,0.001115,1.042477,0.005,0.076024,1.44978,116.667,0.18,32.45,3241,1221,0.7264,0.7244,3.375,3708.2
37,121895,,0.25689,-0.51984,-0.003513,0.001214,1.108992,0.003199,0.065422,1.529272,107.547,0.17667,32.7,2410,973,0.7124,0.6591,3.623,3811.4
38,124605,,0.31745,-0.40251,-0.002933,0.002165,1.085403,0.00172,0.059971,1.632757,75.0,0.17333,32.66,1932,786,0.7108,0.7154,3.589,3894.4
39,128009,,0.40907,-0.19287,-0.001329,0.00203,1.0542,0.000736,0.04224,1.454393,76.471,0.17,32.78,2366,1046,0.6934,0.7507,3.41,3998.2
40,130707,0.6224999999999999,0.15766,-0.70833,0.012889,0.002401,1.186655,0.004558,0.049787,1.47113,114.0,0.16667,32.28,1990,716,0.7354,0.5753,3.935,4095.3
41,134285,,0.27305,-0.47048,-0.001335,0.002459,1.088559,0.001223,0.037568,1.854865,104.082,0.16333,32.83,2563,1023,0.7147,0.7295,3.481,4204.3
42,137069,,0.4377,-0.13364,-0.001383,0.001691,1.059473,0.000123,0.019216,1.532266,93.75,0.16,32.44,2019,773,0.7231,0.754,3.365,4290.2
43,141256,,0.38894,-0.2497,-0.004019,0.001321,1.100491,0.005242,0.058109,1.454535,153.191,0.15667,32.28,2868,1327,0.6837,0.6897,3.572,4419.9
44,143255,,0.27629,-0.46058,-0.006184,0.003302,1.051951,0.006389,0.085991,1.734631,84.783,0.15333,32.97,1459,548,0.727,0.7317,3.414,4480.5
45,145849,,0.32187,-0.38172,-0.007526,0.002188,1.170218,0.008558,0.0862,1.493931,153.333,0.15,32.63,1767,835,0.6791,0.665,4.023,4560.0
46,148412,,0.26548,-0.52102,0.021918,0.002302,1.07117,0.006291,0.083292,1.82677,95.455,0.14667,32.35,1865,706,0.7254,0.7417,3.522,4639.3
47,152824,,0.39062,-0.24693,-0.003016,0.001241,1.042361,0.004626,0.065069,1.900223,97.674,0.14333,32.49,3154,1266,0.7136,0.7402,3.486,4775.1
48,156642,,0.29784,-0.41935,-0.001683,0.001251,1.085845,0.002607,0.049576,1.649595,128.571,0.14,32.7,2724,1102,0.712,0.6734,3.642,4891.9
49,160057,,0.3315,-0.35173,-0.002312,0.001252,1.058618,0.005699,0.08077,1.752707,131.707,0.13667,32.38,2422,1001,0.7076,0.6702,3.596,4997.4
50,164034,0.6025,0.32107,-0.35787,-0.004661,0.000966,1.098076,0.007779,0.083388,1.494705,112.5,0.13333,32.23,2718,1267,0.6821,0.644,3.633,5134.9
51,166194,,0.28942,-0.43183,-0.000791,0.002375,1.09937,0.00015,0.02265,1.396149,130.769,0.13,32.63,1620,548,0.7472,0.687,3.614,5201.1
52,168486,,0.25977,-0.49001,-0.005828,0.002366,1.166811,0.008128,0.051111,1.995202,165.789,0.12667,32.27,1580,720,0.687,0.6286,3.956,5272.2
53,171222,,0.26714,-0.48396,-0.004549,0.001437,1.123098,0.004844,0.040799,2.03344,137.838,0.12333,32.23,1965,779,0.7161,0.6887,3.692,5357.1
54,174450,,0.3575,-0.29154,-0.004769,0.001426,1.06361,0.006801,0.08455,2.648163,125.0,0.12,32.59,2337,899,0.7222,0.6721,3.475,5456.1
55,176864,,0.3695,-0.27861,-0.003991,0.002015,1.048569,0.004367,0.069528,1.523398,120.0,0.11667,32.41,1778,644,0.7341,0.7372,3.601,5530.6
56,181235,,0.38348,-0.24866,-0.001267,0.000733,0.995047,0.003245,0.065958,2.167254,141.176,0.11333,32.56,3260,1119,0.7445,0.7465,3.367,5664.9
57,183849,,0.27162,-0.4742,-0.002177,0.001279,1.047585,0.000338,0.019033,1.351533,145.455,0.11,32.32,1897,725,0.7235,0.6163,3.712,5745.8
58,185610,,0.31229,-0.37551,-0.006275,0.001995,0.994789,0.00594,0.079195,1.644826,103.125,0.10667,32.71,1360,409,0.7688,0.7581,3.529,5799.6
59,189619,,0.39512,-0.22213,0.00147,0.000939,1.025605,0.001218,0.033467,2.032755,135.484,0.10333,32.67,2942,1075,0.7324,0.7496,3.44,5922.4
60,192579,0.6174999999999999,0.24073,-0.53086,0.005233,0.001688,1.101549,-0.003991,0.02474,1.497234,140.0,0.1,32.39,2166,802,0.7298,0.6587,3.638,6026.6
61,194512,,0.28423,-0.46884,0.022577,0.00251,1.128014,0.004307,0.069261,2.583106,144.828,0.09667,32.77,1501,440,0.7733,0.7563,3.834,6085.6
62,197496,,0.22339,-0.57663,-0.009718,0.001021,1.055547,0.008522,0.083507,1.992802,160.714,0.09333,32.99,2274,718,0.76,0.6811,3.699,6176.1
63,200940,,0.27927,-0.46819,-0.002011,0.00086,1.003171,0.005011,0.044733,2.071054,166.667,0.09,32.57,2581,871,0.7477,0.7444,3.411,6281.8
64,203335,,0.22662,-0.54803,-0.008292,0.001152,1.048657,0.011892,0.098244,2.071383,207.692,0.08667,32.36,1858,545,0.7732,0.664,3.668,6355.9
65,206655,,0.34666,-0.34495,-0.004208,0.001741,1.039676,0.005784,0.078245,1.724218,216.0,0.08333,32.66,2333,995,0.701,0.6433,3.74,6457.5
66,209721,,0.35586,-0.30982,-0.000787,0.001049,0.997577,0.004252,0.056909,2.945591,150.0,0.08,32.73,2325,749,0.7563,0.7483,3.45,6551.2
67,211670,,0.23529,-0.56332,-0.003144,0.001951,1.050096,0.006246,0.064302,2.421714,195.652,0.07667,32.54,1507,450,0.7701,0.7683,3.76,6611.1
68,214724,,0.2726,-0.48232,-0.002612,0.001474,1.10445,0.003606,0.040179,2.771627,286.364,0.07333,32.58,2202,860,0.7191,0.6008,3.856,6704.9
69,217771,,0.28673,-0.44392,-0.002443,0.001161,1.108022,0.005135,0.064124,2.040328,228.571,0.07,32.56,2207,848,0.7224,0.6233,3.792,6798.5
70,220603,0.5775,0.26273,-0.48893,-0.005213,0.001755,1.053099,0.00592,0.074389,1.416912,225.0,0.06667,32.27,2115,725,0.7447,0.759,3.465,6897.0
71,224402,,0.30805,-0.39879,-0.002616,0.00175,1.009333,0.002838,0.024479,1.518045,300.0,0.06333,32.44,2787,1020,0.7321,0.7127,3.408,7014.1
72,227357,,0.32242,-0.35651,-0.011013,0.00204,1.034768,0.004813,0.05454,1.991503,350.0,0.06,32.7,2194,769,0.7405,0.6859,3.539,7104.5
73,230612,,0.25188,-0.53575,-0.001977,0.001407,1.072825,0.00443,0.036555,1.848811,264.706,0.05667,32.42,2435,828,0.7462,0.7122,3.669,7204.9
74,233814,,0.45106,-0.10286,-0.017218,0.001617,1.058717,0.000693,0.041266,1.386873,281.25,0.05333,32.33,2258,952,0.7034,0.7124,3.48,7303.9
75,236733,,0.39265,-0.23617,-0.004553,0.002628,1.019486,0.007962,0.077999,1.501346,260.0,0.05,32.76,2194,733,0.7496,0.7762,3.509,7393.1
76,240516,,0.38954,-0.23049,0.000473,0.001453,0.973356,0.003951,0.027345,1.327232,300.0,0.04667,32.43,2694,1097,0.7106,0.724,3.3,7509.7
77,244737,,0.34849,-0.31686,-0.002079,0.00128,1.027491,0.00333,0.039893,1.862861,323.077,0.04333,31.65,3076,1153,0.7274,0.6872,3.513,7643.1
78,248259,,0.29447,-0.43373,-0.000821,0.001976,1.021842,0.002375,0.027676,1.728185,575.0,0.04,32.62,2532,998,0.7173,0.7178,3.44,7751.1
79,250961,,0.32399,-0.36437,0.001211,0.002082,1.079343,0.002762,0.02474,2.497838,381.818,0.03667,32.58,1964,746,0.7247,0.7139,3.589,7834.0
80,253387,0.6375,0.18827,-0.64476,-0.000831,0.002323,1.117128,0.002888,0.040918,1.784656,480.0,0.03333,32.87,1798,636,0.7387,0.6229,3.842,7920.3
81,255007,,0.28344,-0.45295,-0.004024,0.00343,1.043881,0.006851,0.073241,2.905434,500.0,0.03,32.37,1239,389,0.7611,0.7198,3.77,7970.4
82,259121,,0.4164,-0.18715,0.005067,0.001635,0.967001,0.001344,0.065543,3.166013,637.5,0.02667,32.16,3031,1091,0.7353,0.7011,3.501,8098.3
83,262400,,0.46092,-0.09089,-0.000165,0.001752,0.92908,0.00421,0.048346,2.058537,642.857,0.02333,32.45,2380,907,0.7241,0.7439,3.436,8199.4
84,265807,,0.31999,-0.37486,0.002088,0.002074,0.940329,0.007353,0.060606,2.999116,750.0,0.02,32.33,2564,851,0.7508,0.6585,3.642,8304.8
85,269549,,0.33218,-0.35711,0.000217,0.001858,0.791418,0.006567,0.069427,2.085257,1260.0,0.01667,32.41,3026,724,0.8069,0.764,3.509,8420.2
86,272185,,0.31864,-0.37427,-0.002745,0.002094,0.790549,0.005299,0.074966,2.144878,975.0,0.01333,32.55,2075,569,0.7848,0.6997,3.739,8501.2
87,276443,,0.37116,-0.28119,0.000371,0.001733,0.698293,0.004112,0.050961,2.387245,1400.0,0.01,32.02,3375,891,0.7911,0.7248,3.358,8634.2
88,278497,,0.41531,-0.1703,-0.001676,0.003285,0.718279,0.004799,0.030944,1.628647,1950.0,0.00667,31.58,1517,545,0.7357,0.7093,3.517,8699.3
89,281798,,0.39645,-0.233,0.000156,0.001427,0.748434,0.006538,0.047991,2.206487,4200.0,0.00333,32.2,2452,857,0.741,0.7422,3.369,8801.8
90,285038,0.6425000000000001,0.37443,-0.27561,-0.001883,0.001042,0.720149,0.005977,0.043389,1.668714,13000.0,0.001,32.15,2421,827,0.7454,0.6669,3.544,8916.7
91,288937,,0.51015,0.00754,0.000275,0.000957,0.635328,0.007114,0.063623,2.905191,15000.0,0.001,32.27,3033,874,0.7763,0.7476,3.475,9037.6
92,293860,,0.52656,0.04982,0.001028,0.000613,0.641592,0.005714,0.053976,2.660941,15000.0,0.001,32.04,3587,1344,0.7274,0.7209,3.251,9191.2
93,296097,,0.34679,-0.31658,0.001743,0.001397,0.501766,0.009983,0.072523,2.990072,11000.0,0.001,32.5,1868,377,0.8321,0.7757,3.686,9260.1
94,300154,,0.46483,-0.05107,0.000364,0.000941,0.569992,0.007396,0.066254,3.372606,12000.0,0.001,32.27,3048,1017,0.7498,0.6753,3.347,9385.8
95,303199,,0.50555,0.01351,-0.000404,0.001063,0.53239,0.007412,0.067637,2.092339,12000.0,0.001,32.22,2350,703,0.7697,0.7623,3.36,9480.4
96,305435,,0.38834,-0.24787,0.000437,0.002169,0.612412,0.009297,0.054823,2.755392,14000.0,0.001,32.29,1732,512,0.7718,0.732,3.473,9549.6
97,308942,,0.45643,-0.09299,0.00287,0.000995,0.559965,0.006845,0.058696,3.481721,15000.0,0.001,31.93,2871,644,0.8168,0.7984,3.352,9659.5
98,312485,,0.36496,-0.29418,-0.000762,0.001118,0.565381,0.010324,0.076041,4.949266,13000.0,0.001,31.44,2675,876,0.7533,0.6756,3.441,9772.2
99,315617,,0.38077,-0.23835,-0.001819,0.001123,0.576963,0.005827,0.05866,3.000084,14000.0,0.001,32.34,2376,764,0.7567,0.696,3.535,9869.0
100,319784,0.6425,0.64701,0.29348,-0.00024,0.000918,0.496754,0.004154,0.057122,3.434284,13000.0,0.001,32.72,3153,1022,0.7552,0.8184,3.127,10009.7
101,323170,,0.45907,-0.10058,-0.001746,0.001074,0.575671,0.004358,0.057165,2.084596,12000.0,0.001,32.82,2601,793,0.7664,0.7559,3.545,10112.9
102,326640,,0.4653,-0.07311,0.001989,0.001262,0.528941,0.005791,0.054874,2.205051,15000.0,0.001,32.36,2659,819,0.7645,0.7529,3.244,10220.1
103,332035,,0.61335,0.22331,0.001373,0.000625,0.548012,0.005964,0.064706,2.93544,14000.0,0.001,32.72,3967,1436,0.7342,0.7943,3.21,10385.0
104,337600,,0.56709,0.10758,0.000104,0.000718,0.53285,0.00552,0.050183,3.588883,11000.0,0.001,32.25,4204,1369,0.7544,0.7792,3.16,10557.6
105,341739,,0.44936,-0.11583,-0.002617,0.001066,0.505478,0.005449,0.045601,2.342063,13000.0,0.001,32.83,3293,854,0.7941,0.757,3.37,10683.7
106,345258,,0.39766,-0.21996,0.00027,0.000978,0.613829,0.005533,0.056499,2.419719,13000.0,0.001,32.71,2642,885,0.7491,0.735,3.557,10791.3
107,348368,,0.4677,-0.07626,-0.004593,0.00095,0.53307,0.006297,0.057456,3.039043,15000.0,0.001,32.73,2393,725,0.7675,0.7202,3.459,10886.4
108,351942,,0.53951,0.07368,-0.001239,0.000854,0.573465,0.004536,0.054984,3.520372,12000.0,0.001,32.88,2647,935,0.739,0.7583,3.288,10995.1
109,356309,,0.56095,0.10694,-0.007486,0.000804,0.53353,0.009155,0.077614,2.422698,11000.0,0.001,32.04,3435,940,0.7851,0.838,3.211,11131.4
110,359556,0.6375,0.39547,-0.22147,0.00076,0.00113,0.517427,0.004251,0.053164,7.95723,12000.0,0.001,31.93,2698,557,0.8289,0.7652,3.507,11246.2
111,361947,,0.42064,-0.18607,3.2e-05,0.001412,0.594344,0.006512,0.044909,2.397673,11000.0,0.001,32.82,1814,585,0.7561,0.7133,3.4,11319.1
112,365345,,0.55992,0.11013,0.000189,0.001315,0.549015,0.00806,0.047707,5.368233,12000.0,0.001,32.87,2621,785,0.7695,0.795,3.208,11422.5
113,368963,,0.46698,-0.07506,-0.000812,0.001262,0.569456,0.004705,0.051238,3.206507,11000.0,0.001,32.16,2713,913,0.7482,0.7569,3.363,11535.0
114,371905,,0.49725,-0.00952,0.001299,0.001451,0.566722,0.003497,0.046904,2.782262,13000.0,0.001,31.95,2368,582,0.8027,0.787,3.416,11627.1
115,374522,,0.40449,-0.19783,0.000339,0.002185,0.501192,0.002081,0.035682,2.33385,13000.0,0.001,32.49,2266,359,0.8632,0.7984,3.563,11707.7
116,376862,,0.40235,-0.20483,-0.003501,0.002199,0.527209,0.004841,0.028128,1.687737,11000.0,0.001,32.15,2018,330,0.8595,0.7678,3.647,11780.5
117,381353,,0.47933,-0.0586,-0.003094,0.001154,0.543718,0.004319,0.035156,2.655076,10000.0,0.001,32.35,3695,804,0.8213,0.8,3.258,11919.3
118,385034,,0.38959,-0.22069,-0.00144,0.001547,0.515365,0.004819,0.050286,2.333677,12000.0,0.001,32.07,2925,764,0.7929,0.7119,3.488,12034.2
119,390145,,0.47937,-0.04187,-0.000191,0.000764,0.536455,0.007145,0.07337,2.510989,23000.0,0.001,32.51,3685,1434,0.7199,0.6892,3.468,12191.4
120,393150,0.675,0.50782,-0.01049,0.00363,0.001628,0.566059,0.005836,0.066968,4.149688,15000.0,0.001,32.55,2285,728,0.7584,0.7071,3.52,12299.6
121,396432,,0.41134,-0.18295,0.000568,0.001284,0.505034,0.003844,0.0517,4.693991,11000.0,0.001,32.36,2594,696,0.7884,0.7622,3.473,12401.0
122,400243,,0.59157,0.16569,-0.001348,0.001147,0.471108,0.005148,0.044775,2.952141,19000.0,0.001,32.3,2889,930,0.7565,0.7509,3.32,12519.0
123,404041,,0.53768,0.06075,0.001081,0.001033,0.483148,0.00271,0.032276,1.794303,15000.0,0.001,31.97,3031,775,0.7964,0.7712,3.389,12637.8
124,406353,,0.38947,-0.22152,-0.001683,0.001504,0.398862,0.002535,0.030016,3.06275,13000.0,0.001,31.88,1999,321,0.8616,0.7751,3.786,12710.4
125,409668,,0.38153,-0.24571,-0.001505,0.001194,0.482006,0.006695,0.057919,3.166233,12000.0,0.001,32.32,2717,606,0.8176,0.7354,3.628,12812.9
126,413284,,0.46956,-0.07861,0.002821,0.001313,0.588491,0.013797,0.059267,4.742373,14000.0,0.001,32.24,2723,901,0.7514,0.7378,3.35,12925.1
127,418556,,0.60909,0.20415,0.002818,0.000633,0.62681,0.006769,0.048818,3.844273,23000.0,0.001,32.64,3875,1405,0.7339,0.7484,3.355,13086.7
128,421621,,0.31733,-0.38368,0.001274,0.000843,0.724291,0.00642,0.049484,3.350779,12000.0,0.001,32.02,2605,468,0.8477,0.7789,3.828,13182.4
129,425134,,0.3506,-0.3101,0.003278,0.000709,0.608142,0.005808,0.051845,3.572494,15000.0,0.001,32.26,2777,744,0.7887,0.7665,3.571,13291.3
130,429491,0.68,0.43112,-0.15672,-0.008283,0.000681,0.59713,0.006393,0.037649,1.905578,14000.0,0.001,32.29,3471,894,0.7952,0.7352,3.514,13440.3
131,432235,,0.40822,-0.18934,-0.002867,0.001467,0.629347,0.0058,0.059152,3.849841,14000.0,0.001,32.29,2226,526,0.8089,0.7788,3.629,13525.3
132,436641,,0.52694,0.04163,-0.002545,0.000617,0.626775,0.00702,0.045877,3.445929,17000.0,0.001,32.34,3063,1351,0.6939,0.6812,3.337,13661.5
133,438526,,0.2565,-0.49945,-0.001743,0.002046,0.615362,0.005681,0.042798,2.799263,13000.0,0.001,32.83,1639,254,0.8658,0.7664,3.807,13719.0
134,442480,,0.40312,-0.21536,-0.001403,0.000711,0.56978,0.007568,0.059598,3.029013,17000.0,0.001,32.48,2890,1072,0.7294,0.6661,3.52,13840.7
135,444651,,0.47177,-0.08856,-0.001261,0.001371,0.46079,0.004701,0.042851,1.446204,11000.0,0.001,32.75,1694,485,0.7774,0.7654,3.327,13907.0
136,448199,,0.39,-0.22799,-0.000522,0.000987,0.483975,0.006259,0.053119,3.592554,14000.0,0.001,32.28,2812,744,0.7908,0.7492,3.58,14016.9
137,451195,,0.5328,0.06232,-0.005376,0.001473,0.454622,0.011052,0.059871,2.050221,17000.0,0.001,31.94,2338,666,0.7783,0.7908,3.268,14110.8
138,455011,,0.56823,0.13085,-0.003388,0.001326,0.44966,0.00832,0.056744,2.91551,12000.0,0.001,32.52,2913,911,0.7618,0.7705,3.205,14228.1
139,458763,,0.46845,-0.07215,-0.002873,0.001391,0.458337,0.007172,0.052969,4.296772,11000.0,0.001,32.5,3038,722,0.808,0.8065,3.4,14343.6
140,465388,0.66,0.58521,0.15712,-0.000537,0.000655,0.492863,0.005646,0.04782,6.080667,17000.0,0.001,32.68,4998,1635,0.7535,0.7469,3.161,14559.5
141,468932,,0.55778,0.09743,-0.000562,0.00109,0.481591,0.005155,0.035664,2.832487,18000.0,0.001,32.46,2768,784,0.7793,0.7855,3.246,14668.7
142,471934,,0.36959,-0.26682,-0.001832,0.001391,0.486218,0.006831,0.04671,4.198808,11000.0,0.001,32.08,2495,515,0.8289,0.7678,3.763,14762.3
143,476467,,0.53964,0.0761,-0.000319,0.000545,0.433942,0.006773,0.054053,3.0753,14000.0,0.001,31.96,3478,1063,0.7659,0.7372,3.256,14904.2
144,480391,,0.47311,-0.05427,0.000599,0.000641,0.4954,0.003115,0.046027,2.998558,13000.0,0.001,32.86,2911,1021,0.7403,0.6911,3.275,15023.6
145,484121,,0.478,-0.06102,-0.0067,0.000865,0.496501,0.011198,0.057157,4.741907,18000.0,0.001,32.69,2886,852,0.7721,0.7673,3.331,15137.7
146,487491,,0.38816,-0.22127,-0.004432,0.001159,0.600378,0.011557,0.084358,2.247893,13000.0,0.001,32.53,2651,727,0.7848,0.6921,3.584,15241.3
147,491085,,0.42544,-0.17265,-0.002508,0.000956,0.586948,0.010547,0.07764,5.13596,14000.0,0.001,32.77,2761,841,0.7665,0.706,3.506,15351.0
148,495034,,0.47937,-0.04095,-0.000736,0.000825,0.577608,0.006764,0.058819,2.819539,13000.0,0.001,32.61,2956,1001,0.747,0.7122,3.441,15472.1
149,498955,,0.51813,0.0224,-0.000937,0.000798,0.608706,0.006167,0.04636,3.570741,17000.0,0.001,32.16,2977,952,0.7577,0.7154,3.379,15594.1
150,503090,0.655,0.54847,0.07814,0.000934,0.001056,0.586065,0.0054,0.041778,2.498399,15000.0,0.001,32.35,3166,977,0.7642,0.7602,3.249,15734.9
151,505775,,0.42947,-0.14355,-0.002129,0.001887,0.591748,0.005836,0.03924,3.607072,11000.0,0.001,32.3,2020,673,0.7501,0.7354,3.151,15818.1
152,508702,,0.53434,0.06334,-0.000294,0.001465,0.639989,0.006415,0.050993,2.779792,11000.0,0.001,32.09,2463,472,0.8392,0.8658,3.536,15909.3
153,513031,,0.50322,-0.00255,-0.002968,0.001107,0.638466,0.009477,0.060928,5.802201,16000.0,0.001,32.38,3208,1129,0.7397,0.7658,3.252,16043.0
154,517622,,0.49373,-0.01896,-0.000475,0.001004,0.575663,0.008275,0.052906,7.899018,16000.0,0.001,32.49,3556,1043,0.7732,0.7875,3.492,16184.3
155,522038,,0.46483,-0.0806,-0.000972,0.000795,0.666287,0.006036,0.043452,2.572173,13000.0,0.001,32.14,3218,1206,0.7274,0.7044,3.511,16321.8
156,526057,,0.44535,-0.11862,0.002085,0.000776,0.674499,0.007426,0.057951,5.207029,14000.0,0.001,32.61,2953,1074,0.7333,0.7135,3.528,16445.1
157,529373,,0.37766,-0.2485,-0.002546,0.00105,0.627089,0.006072,0.050246,12.927369,15000.0,0.001,32.13,2535,789,0.7626,0.7266,3.684,16548.3
158,533087,,0.51623,0.01632,-0.040547,0.001011,0.650522,0.003976,0.070573,5.921155,13000.0,0.001,31.82,2623,1099,0.7047,0.7064,3.387,16665.0
159,536570,,0.48478,-0.03893,6e-06,0.001127,0.564233,0.012149,0.061963,21.881773,13000.0,0.001,32.7,2740,751,0.7849,0.7775,3.626,16771.5
160,541360,0.645,0.46162,-0.08859,0.001371,0.000642,0.584213,0.008305,0.060535,4.911502,15000.0,0.001,32.55,3488,1310,0.727,0.7496,3.531,16934.1
161,545229,,0.45821,-0.08777,0.007136,0.000862,0.590732,0.014644,0.083078,5.820641,15000.0,0.001,32.24,2802,1075,0.7227,0.7351,3.74,17054.2
