iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
91,292281,,0.44849,-0.17358,0.001647,0.001938,0.795451,0.003109,0.053447,2.115619,14000.0,0.001,32.67,2691,809,0.7689,0.4814,3.453,9074.9
92,295376,,0.32072,-0.38598,-0.003694,0.001316,0.83857,0.011413,0.105439,2.4624,27000.0,0.001,32.23,2383,720,0.768,0.3943,3.694,9170.9
93,298025,,0.42838,-0.19051,-0.003782,0.001835,0.851751,0.013357,0.083452,2.400532,13000.0,0.001,32.48,1998,659,0.752,0.4394,3.711,9252.5
94,301317,,0.40941,-0.21097,-0.002258,0.001255,0.771852,0.008922,0.082854,5.732847,14000.0,0.001,32.53,2632,668,0.7976,0.6885,3.755,9353.7
95,306905,,0.46027,-0.1141,-0.00179,0.000941,0.760687,0.005146,0.057822,2.14973,14000.0,0.001,32.55,4345,1251,0.7764,0.3432,3.414,9525.4
96,309389,,0.35615,-0.29194,-0.003983,0.00115,0.80779,0.001363,0.027965,2.208955,17000.0,0.001,32.11,1990,502,0.7986,0.5015,3.744,9602.8
97,311662,,0.44261,-0.15694,-0.004094,0.002301,0.701281,0.006124,0.053251,2.941175,19000.0,0.001,32.58,1873,408,0.8211,0.6565,3.658,9672.6
98,314433,,0.39953,-0.22867,-0.004153,0.001229,0.787505,0.00612,0.060784,1.770894,12000.0,0.001,32.62,2084,695,0.7499,0.4476,3.446,9757.5
99,318336,,0.48487,-0.0543,-0.001692,0.001142,0.711553,0.005664,0.036406,3.758425,19000.0,0.001,32.29,3136,775,0.8018,0.4517,3.48,9878.4
100,320650,0.5449999999999999,0.32842,-0.38174,-0.002149,0.002393,0.824793,0.004312,0.05063,2.239917,17000.0,0.001,31.91,1915,407,0.8247,0.431,3.962,9960.9
101,324103,,0.51002,-0.02624,-0.002274,0.001368,0.684907,0.006809,0.063134,4.174952,13000.0,0.001,32.69,2659,802,0.7683,0.4939,3.142,10066.6
102,326066,,0.3025,-0.4295,-0.000248,0.002594,0.873439,0.007492,0.062129,2.37602,14000.0,0.001,32.76,1597,374,0.8102,0.4828,3.95,10126.5
103,328410,,0.23968,-0.53862,-0.004377,0.002388,0.801159,0.012169,0.0929,3.728199,17000.0,0.001,32.58,1922,430,0.8172,0.4138,3.924,10198.4
104,332596,,0.44761,-0.14537,-0.001014,0.00124,0.674688,0.010408,0.095002,3.494471,16000.0,0.001,32.6,3365,829,0.8023,0.4151,3.561,10326.9
105,335042,,0.37205,-0.31381,-0.008007,0.002225,0.769514,0.002867,0.040662,3.402839,16000.0,0.001,32.45,1957,497,0.7975,0.3775,3.766,10402.3
106,338516,,0.39465,-0.25577,-0.003442,0.001413,0.759365,0.005955,0.068607,2.883829,17000.0,0.001,32.87,2732,750,0.7846,0.4164,3.702,10507.9
107,341282,,0.4333,-0.16239,-0.000106,0.002154,0.775773,0.010282,0.069326,1.978716,15000.0,0.001,32.77,2182,592,0.7866,0.6454,3.581,10592.4
108,343535,,0.37185,-0.27507,-0.001534,0.002579,0.699716,0.009847,0.077052,2.696255,13000.0,0.001,32.11,1837,424,0.8125,0.6315,3.552,10662.5
109,345705,,0.43328,-0.1999,-0.002491,0.002362,0.712947,0.005276,0.047769,2.230786,18000.0,0.001,32.64,1716,462,0.7879,0.3946,3.499,10729.0
