iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
68,152760,,0.28551,-0.4246,-0.000838,0.001409,0.537497,0.003887,0.054624,6.168235,109.091,0.07333,33.75,1769,282,0.8625,0.742,2.444,4579.0
69,155457,,0.32696,-0.37454,-0.004121,0.001186,0.554509,0.004163,0.042022,6.683899,200.0,0.07,33.39,2176,529,0.8044,0.6371,2.572,4659.8
70,158484,0.49000000000000005,0.27574,-0.4708,-0.003963,0.001333,0.496492,0.006489,0.048765,1.665189,135.0,0.06667,33.31,2613,422,0.861,0.7017,2.381,4759.2
71,161661,,0.39492,-0.21301,-0.000187,0.001087,0.470711,0.002442,0.029476,1.925049,157.895,0.06333,33.78,2723,462,0.8549,0.7261,2.188,4853.3
72,164463,,0.3288,-0.37515,-0.002706,0.000987,0.569244,0.004146,0.044697,2.780118,316.667,0.06,33.8,2352,458,0.837,0.677,2.532,4936.2
73,166474,,0.39781,-0.23961,-0.001827,0.002912,0.56826,0.003543,0.025498,1.386664,211.765,0.05667,34.04,1781,238,0.8821,0.7366,2.353,4995.3
74,168740,,0.23399,-0.55036,-0.003868,0.001945,0.584874,0.00549,0.049839,1.711692,206.25,0.05333,34.22,1960,314,0.8619,0.6653,2.488,5061.5
75,171951,,0.32288,-0.36613,-0.001974,0.002009,0.564805,0.004508,0.046338,2.096128,340.0,0.05,33.6,2865,354,0.89,0.7374,2.482,5157.1
76,175128,,0.37328,-0.25452,-0.005211,0.001616,0.511884,0.004421,0.061417,1.584637,257.143,0.04667,34.2,2717,468,0.8531,0.7022,2.368,5250.0
77,176583,,0.35518,-0.30665,-0.00527,0.003064,0.533768,0.00762,0.063553,1.825797,276.923,0.04333,33.35,1205,258,0.8237,0.7162,2.585,5293.6
78,178786,,0.37759,-0.26892,5.7e-05,0.002064,0.493335,0.00315,0.033886,2.250993,275.0,0.04,33.34,1880,331,0.8503,0.7297,2.519,5359.7
79,181051,,0.42425,-0.16718,-0.00456,0.001916,0.49447,0.006239,0.044055,1.8959,354.545,0.03667,33.26,1837,436,0.8082,0.6877,2.521,5427.8
80,183788,0.49749999999999994,0.43873,-0.13717,5.3e-05,0.001392,0.404405,0.002967,0.035045,1.854581,240.0,0.03333,33.76,2314,431,0.843,0.7342,2.218,5517.2
81,185144,,0.37769,-0.2596,0.001283,0.003337,0.430497,-0.002624,0.056594,4.586119,300.0,0.03,34.25,1193,171,0.8746,0.7704,2.647,5556.8
82,187996,,0.38909,-0.22182,0.003433,0.001007,0.404448,0.006294,0.051932,2.048291,450.0,0.02667,33.91,2449,411,0.8563,0.7187,2.622,5640.9
83,191722,,0.51476,0.01812,-0.001153,0.000962,0.372833,0.003737,0.032676,2.512184,642.857,0.02333,34.29,3142,592,0.8415,0.7597,2.203,5749.6
84,193898,,0.45121,-0.10756,5e-06,0.001617,0.358798,0.004609,0.036152,2.59238,500.0,0.02,34.08,1866,318,0.8544,0.7454,2.331,5813.4
85,196471,,0.49312,-0.03465,0.009432,0.001775,0.359623,0.008707,0.04698,3.560197,780.0,0.01667,33.89,2194,387,0.8501,0.7439,2.388,5889.4
86,199310,,0.41999,-0.18037,-0.003612,0.001668,0.37555,0.006412,0.040889,7.821726,825.0,0.01333,34.17,2504,343,0.8795,0.7169,2.33,5972.5
87,202822,,0.47719,-0.05742,-0.000691,0.001058,0.402212,0.01095,0.056308,5.230859,1200.0,0.01,34.24,3037,483,0.8628,0.7528,2.288,6075.0
88,204889,,0.35365,-0.30502,-0.002121,0.001738,0.424676,0.011196,0.065362,2.390039,1800.0,0.00667,33.83,1885,190,0.9084,0.7538,2.671,6136.1
89,206791,,0.36981,-0.29331,-0.000625,0.002014,0.397688,0.009209,0.05161,4.124341,3000.0,0.00333,33.15,1614,296,0.845,0.6885,2.469,6193.5
90,210155,0.51,0.46641,-0.07828,-0.002616,0.0012,0.368944,0.006763,0.040584,2.808997,10000.0,0.001,33.9,2836,536,0.841,0.7007,2.211,6301.6
91,212605,,0.3333,-0.32981,-0.003787,0.001582,0.386036,0.013657,0.068157,3.263396,10000.0,0.001,33.93,2123,335,0.8637,0.7381,2.518,6373.8
92,215946,,0.39515,-0.22472,0.003695,0.000922,0.4634,0.006863,0.049353,2.23758,13000.0,0.001,34.06,2826,523,0.8438,0.6922,2.623,6471.9
93,218810,,0.38659,-0.2358,-0.003827,0.000918,0.423742,0.004872,0.037893,2.924261,9000.0,0.001,33.22,2442,430,0.8503,0.7223,2.414,6558.2
94,222117,,0.5125,0.01209,-0.000263,0.001134,0.359579,0.006313,0.033029,3.301252,10000.0,0.001,34.26,2835,480,0.8552,0.7599,2.266,6654.7
95,224417,,0.39546,-0.21315,-0.002593,0.00199,0.347439,0.004642,0.022336,1.716191,13000.0,0.001,33.97,2100,208,0.9099,0.805,2.394,6722.4
96,226170,,0.44934,-0.12281,-0.0004,0.002288,0.421713,0.006051,0.030613,2.628462,9000.0,0.001,33.76,1510,251,0.8575,0.7147,2.383,6774.4
97,229429,,0.53061,0.02871,-0.004331,0.001577,0.337428,0.002626,0.030634,5.038586,11000.0,0.001,33.88,2887,380,0.8837,0.8205,2.15,6870.6
98,232048,,0.42291,-0.172,-0.002616,0.00151,0.374637,0.008567,0.040534,3.228773,12000.0,0.001,33.34,2323,304,0.8843,0.7767,2.413,6949.1
99,234401,,0.29168,-0.43591,-0.004828,0.001197,0.444942,0.00629,0.060315,6.942661,14000.0,0.001,33.63,2037,324,0.8628,0.6735,2.601,7019.1
100,236773,0.5175,0.29377,-0.39084,-0.003412,0.000823,0.458439,0.011505,0.048221,4.904183,13000.0,0.001,33.65,2144,236,0.9008,0.7373,2.755,7098.1
101,238918,,0.44967,-0.10604,-0.000458,0.001325,0.353247,0.00619,0.043333,5.876351,11000.0,0.001,33.61,1861,292,0.8644,0.7506,2.386,7161.9
102,241663,,0.39513,-0.2372,-0.00035,0.000992,0.386002,0.008645,0.050212,12.626925,14000.0,0.001,33.05,2318,435,0.842,0.707,2.507,7245.0
