iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
62,184900,,0.35416,-0.31522,-0.003126,0.00094,1.071091,0.004941,0.049871,1.320916,182.143,0.09333,67.5,2669,1046,0.7184,0.7326,3.556,2801.4
63,186868,,0.25674,-0.51302,-0.003962,0.002327,1.088097,0.006524,0.125434,1.590654,144.444,0.09,67.99,1481,495,0.7495,0.7135,3.684,2830.4
64,189867,,0.27958,-0.47225,0.00144,0.001126,1.089385,0.005177,0.072696,1.47957,173.077,0.08667,67.57,2203,804,0.7326,0.6556,3.712,2874.7
65,192390,,0.18506,-0.64624,-0.001976,0.000873,1.148978,0.003736,0.046652,1.294322,192.0,0.08333,66.28,1847,684,0.7298,0.721,3.896,2912.8
66,194426,,0.28752,-0.44956,0.000785,0.002109,1.106916,-0.000549,0.007246,1.258695,200.0,0.08,68.69,1473,571,0.7206,0.7028,3.746,2942.5
67,195967,,0.15406,-0.73015,-0.012942,0.002328,1.135162,0.006518,0.059936,1.349259,195.652,0.07667,67.75,1199,350,0.774,0.7027,3.903,2965.2
68,199878,,0.29103,-0.44078,0.000346,0.00069,1.079159,0.003088,0.033387,1.770395,259.091,0.07333,67.74,2791,1128,0.7122,0.6674,3.706,3023.0
69,203031,,0.29346,-0.45626,-0.002638,0.00089,1.016325,0.006029,0.05841,1.303157,171.429,0.07,67.77,2334,827,0.7384,0.6937,3.607,3069.5
70,205996,0.545,0.29003,-0.44557,0.000771,0.001073,1.011263,0.003187,0.064396,1.643111,285.0,0.06667,64.27,2224,749,0.7481,0.68,3.499,3124.4
71,208535,,0.29682,-0.40523,-0.004119,0.001028,0.978023,0.003914,0.060979,1.375128,252.632,0.06333,68.0,1899,648,0.7456,0.7411,3.592,3161.8
72,211814,,0.40692,-0.20434,0.001244,0.001195,0.995155,0.004082,0.06087,2.089886,283.333,0.06,67.89,2372,915,0.7216,0.6868,3.551,3210.1
73,215349,,0.45018,-0.10811,-0.001152,0.001599,0.923299,0.007039,0.0596,1.547332,229.412,0.05667,66.35,2562,981,0.7231,0.7159,3.31,3263.4
74,218860,,0.33694,-0.34657,0.000747,0.000889,0.99545,0.005221,0.053717,1.453913,375.0,0.05333,67.32,2531,988,0.7192,0.6772,3.598,3315.6
75,221611,,0.30518,-0.39768,0.001854,0.000886,0.9794,-7e-06,0.034461,2.830088,280.0,0.05,67.42,2092,667,0.7582,0.6436,3.568,3356.4
76,224271,,0.33614,-0.34726,0.000315,0.001169,0.946022,0.003515,0.054856,2.437479,278.571,0.04667,67.98,2178,490,0.8163,0.7212,3.629,3395.5
77,227424,,0.32174,-0.37885,-0.001578,0.000889,0.997954,0.004831,0.069142,2.601175,461.538,0.04333,68.3,2282,879,0.7219,0.6537,3.657,3441.7
78,230015,,0.31914,-0.36849,-0.003229,0.001255,1.146775,0.006049,0.068176,1.985585,575.0,0.04,66.1,1954,645,0.7518,0.675,4.208,3480.9
79,233474,,0.2339,-0.54929,-0.003416,0.000736,1.085817,0.007595,0.062128,3.872705,518.182,0.03667,67.41,2633,834,0.7594,0.6799,3.912,3532.2
80,236104,0.5825,0.42091,-0.14914,0.000136,0.001705,0.9932,0.007579,0.049635,1.669338,450.0,0.03333,68.19,1888,750,0.7157,0.8176,3.444,3579.8
81,238919,,0.34144,-0.33638,-0.002612,0.00107,1.039535,0.005383,0.03754,5.774002,466.667,0.03,67.1,2067,756,0.7322,0.697,3.709,3621.7
82,241643,,0.27621,-0.45773,-0.003988,0.001156,1.012601,0.007186,0.053109,1.541135,487.5,0.02667,66.77,2027,705,0.7419,0.6573,3.707,3662.5
83,245306,,0.38919,-0.2283,-0.002153,0.00132,0.949777,0.0063,0.08044,1.966625,728.571,0.02333,66.86,2615,1056,0.7123,0.6786,3.609,3717.3
84,249538,,0.44539,-0.10899,-0.002956,0.000998,0.905756,0.005541,0.050934,1.907197,700.0,0.02,65.73,3116,1124,0.7349,0.7659,3.377,3781.7
85,251959,,0.35784,-0.31715,-0.003988,0.001746,0.906595,0.006418,0.071144,1.865141,1020.0,0.01667,65.89,1739,690,0.7159,0.7319,3.551,3818.5
86,255459,,0.30889,-0.38718,0.000367,0.000898,1.010194,0.008575,0.105435,2.895482,1275.0,0.01333,66.91,2574,934,0.7338,0.6838,3.851,3870.8
87,260607,,0.48661,-0.03991,-2.8e-05,0.000726,0.882561,0.00358,0.072599,2.397098,1600.0,0.01,67.82,3718,1438,0.7211,0.7476,3.484,3946.7
88,265301,,0.46948,-0.06393,0.001765,0.001018,0.893613,0.006337,0.063719,1.994519,2700.0,0.00667,67.86,3166,1536,0.6733,0.7323,3.473,4015.9
89,268365,,0.38127,-0.25131,-0.002997,0.001799,0.848046,0.007702,0.088997,1.908342,5400.0,0.00333,67.36,2332,740,0.7591,0.7087,3.729,4061.4
90,272052,0.6824999999999999,0.49453,-0.01653,0.00011,0.001889,0.864868,0.005376,0.046059,1.93286,17000.0,0.001,67.48,2742,953,0.7421,0.7135,3.467,4126.2
