iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
36,116409,,0.11806,-0.76761,-0.026748,0.002292,1.200199,0.002984,0.087179,1.474897,100.0,0.18,36.69,1160,399,0.7441,0.6651,3.963,3266.1
37,118955,,0.25974,-0.51379,-0.002566,0.001576,1.194918,0.001931,0.033916,1.384661,96.226,0.17667,35.7,1796,758,0.7032,0.6472,3.919,3337.4
38,123153,,0.3698,-0.27725,-0.000486,0.000656,1.10207,0.000861,0.03445,1.458368,109.615,0.17333,36.46,3006,1200,0.7147,0.7323,3.541,3452.6
39,125593,,0.1567,-0.71964,0.007825,0.001473,1.1805,0.002994,0.051302,1.524177,100.0,0.17,36.7,1802,646,0.7361,0.6599,3.862,3519.1
40,128838,0.6175,0.35818,-0.30368,0.002884,0.001214,1.122981,0.001083,0.033075,1.724252,114.0,0.16667,36.72,2310,943,0.7101,0.6942,3.605,3622.6
41,132473,,0.2573,-0.51437,-0.005781,0.001339,1.130385,0.005927,0.057431,1.419577,110.204,0.16333,36.36,2589,1054,0.7107,0.7226,3.645,3722.6
42,136200,,0.22288,-0.59568,0.004325,0.001258,1.167671,0.002416,0.012153,1.310644,93.75,0.16,36.51,2624,1111,0.7025,0.626,3.765,3824.6
43,139910,,0.24518,-0.53963,-0.003033,0.000952,1.110239,0.003017,0.041595,1.417975,127.66,0.15667,36.1,2519,1199,0.6775,0.6786,3.531,3927.4
44,142174,,0.22383,-0.5564,-0.003067,0.001725,1.210485,0.004427,0.04043,1.425098,110.87,0.15333,36.43,1644,628,0.7236,0.6536,3.959,3989.6
45,145657,,0.22113,-0.58369,-0.002587,0.001318,1.190545,0.002845,0.028529,1.380125,120.0,0.15,36.09,2378,1113,0.6812,0.5823,3.887,4086.1
46,147018,,0.15676,-0.71221,0.001191,0.002361,1.20835,0.004226,0.019465,1.345227,88.636,0.14667,36.81,971,398,0.7093,0.7045,3.896,4123.1
47,150129,,0.3283,-0.37069,-0.001658,0.001457,1.157271,0.007183,0.050473,1.30027,139.535,0.14333,36.45,2080,1039,0.6669,0.7097,3.736,4208.5
48,153638,,0.37861,-0.25057,-0.002867,0.000961,1.121267,0.003311,0.040984,1.357839,164.286,0.14,36.26,2349,1168,0.6679,0.6848,3.67,4305.3
49,156977,,0.25517,-0.50271,-0.000737,0.001564,1.214616,0.001908,0.004305,1.290601,117.073,0.13667,36.46,2271,1076,0.6785,0.6743,3.942,4396.9
50,159700,0.6950000000000001,0.27214,-0.48703,-0.005247,0.002029,1.175795,0.004535,0.074844,1.392113,120.0,0.13333,36.29,1888,843,0.6913,0.6331,3.832,4488.6
51,161151,,0.1293,-0.75342,-0.011979,0.0028,1.184082,0.002792,0.082374,1.366945,107.692,0.13,36.19,1126,333,0.7718,0.6758,3.854,4528.7
52,163784,,0.24932,-0.51562,-0.005796,0.001439,1.168178,0.002982,0.041239,1.380194,142.105,0.12667,35.96,1836,805,0.6952,0.6153,3.861,4601.9
53,167238,,0.27028,-0.49727,-0.006321,0.000937,1.107096,0.007219,0.064665,1.374994,121.622,0.12333,36.17,2386,1076,0.6892,0.6623,3.635,4697.4
54,169477,,0.27509,-0.46035,-0.002373,0.001444,1.049541,0.005583,0.072343,1.319049,150.0,0.12,36.36,1744,503,0.7761,0.752,3.567,4759.0
55,171487,,0.20698,-0.59847,-0.001834,0.002468,1.068357,0.004221,0.019455,1.381951,94.286,0.11667,35.96,1516,502,0.7512,0.6973,3.464,4814.9
56,174728,,0.29317,-0.41712,-0.000126,0.00132,1.090708,0.001326,0.037734,1.638186,158.824,0.11333,36.38,2380,869,0.7325,0.7191,3.549,4904.0
57,178571,,0.42988,-0.15108,0.001067,0.000738,1.016042,0.006883,0.06726,1.456788,154.545,0.11,36.07,2698,1153,0.7006,0.7254,3.39,5010.6
58,180910,,0.31721,-0.37923,-0.000348,0.001693,1.08665,0.005183,0.072263,1.649371,121.875,0.10667,36.48,1740,607,0.7414,0.7374,3.662,5074.7
59,184465,,0.2825,-0.46469,-0.000669,0.001264,1.011286,0.00409,0.037545,1.596271,145.161,0.10333,36.3,2680,883,0.7522,0.7565,3.386,5172.6
60,187057,0.7150000000000001,0.31101,-0.40688,0.002406,0.001772,1.059587,0.004936,0.060144,1.760405,220.0,0.1,36.16,1901,699,0.7312,0.7298,3.681,5261.5
61,189228,,0.23344,-0.50071,-0.001604,0.001336,1.092274,0.003649,0.063556,1.669055,155.172,0.09667,36.08,1583,596,0.7265,0.7078,3.773,5321.7
62,193332,,0.2819,-0.45313,-0.00606,0.001007,1.09755,0.002765,0.051768,3.425078,182.143,0.09333,35.01,2886,1226,0.7018,0.5951,3.766,5438.9
63,197824,,0.40731,-0.20989,7.3e-05,0.000627,1.030975,0.003779,0.053988,2.128888,211.111,0.09,35.91,3099,1401,0.6887,0.6933,3.496,5564.0
64,200453,,0.28232,-0.44873,-0.001938,0.001447,1.058246,0.004275,0.053426,1.419593,184.615,0.08667,35.95,1962,675,0.744,0.7147,3.627,5637.1
65,203603,,0.29101,-0.442,-0.002686,0.001712,0.992308,0.005184,0.071814,1.830305,156.0,0.08333,35.94,2336,822,0.7397,0.6721,3.53,5724.8
66,206610,,0.24863,-0.5333,-0.005519,0.001697,0.996106,0.009755,0.082751,1.654456,387.5,0.08,36.76,2208,807,0.7323,0.6572,3.637,5806.6
67,209821,,0.35357,-0.31037,-0.007702,0.001319,0.992284,0.004551,0.059158,2.162572,208.696,0.07667,35.82,2441,778,0.7583,0.7303,3.579,5896.3
68,213229,,0.30243,-0.40071,-0.003513,0.001323,1.046014,0.00497,0.050965,2.329419,218.182,0.07333,36.53,2460,956,0.7201,0.6448,3.689,5989.6
69,215365,,0.23276,-0.54251,-0.001618,0.001765,0.955697,0.011283,0.083681,2.60413,185.714,0.07,35.88,1663,481,0.7757,0.7193,3.564,6049.1
70,218945,0.71,0.24594,-0.53088,-0.00021,0.000969,1.041328,0.005554,0.075695,3.406447,240.0,0.06667,35.47,2711,877,0.7556,0.6803,3.864,6166.3
71,222175,,0.38524,-0.25811,-0.003088,0.001297,0.952262,0.007516,0.06029,2.230898,300.0,0.06333,35.78,2275,963,0.7026,0.6861,3.488,6256.6
72,226446,,0.36734,-0.28329,-0.003901,0.000744,0.972166,0.009302,0.094619,2.139507,316.667,0.06,36.48,3029,1250,0.7079,0.7635,3.45,6373.7
