iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
30,87708,0.595,0.19454,-0.62715,0.000563,0.001762,1.192112,0.002812,0.058229,1.595145,115.0,0.2,36.16,2225,859,0.7215,0.6832,3.853,2422.8
31,90135,,0.3174,-0.39159,-0.003138,0.002718,1.167122,0.00864,0.073067,1.56356,91.525,0.19667,35.68,1768,667,0.7261,0.6489,3.817,2490.8
32,93552,,0.21752,-0.60039,-0.004992,0.001595,1.127663,0.00885,0.073351,1.408734,77.586,0.19333,36.01,2437,988,0.7115,0.7202,3.609,2585.7
33,97012,,0.28015,-0.45818,0.023393,0.00149,1.201412,0.003315,0.026507,1.465907,121.053,0.19,36.33,2440,1028,0.7036,0.652,3.91,2681.0
34,101067,,0.308,-0.41995,-0.000201,0.001517,1.072431,0.005244,0.052745,1.495147,75.0,0.18667,36.14,2871,1192,0.7066,0.7634,3.376,2793.2
35,105113,,0.31726,-0.38514,-0.002631,0.00116,1.097864,0.006645,0.047384,1.311742,87.273,0.18333,35.39,2792,1262,0.6887,0.7037,3.499,2907.5
36,107642,,0.23395,-0.53577,-0.003381,0.001309,1.116703,0.00417,0.04802,1.517431,122.222,0.18,36.34,1801,736,0.7099,0.6931,3.622,2977.1
37,110071,,0.2631,-0.49954,-0.003267,0.001866,1.155084,0.005206,0.07095,1.348195,90.566,0.17667,36.56,1827,610,0.7497,0.7297,3.676,3043.6
38,113866,,0.2149,-0.57914,-0.000938,0.000889,1.173287,0.003681,0.032043,1.359617,92.308,0.17333,36.36,2625,1178,0.6902,0.6668,3.809,3148.0
39,116578,,0.18826,-0.66316,-0.005811,0.001219,1.197529,0.001736,0.021307,1.322477,111.765,0.17,36.31,2006,714,0.7375,0.6407,3.947,3222.7
40,119240,0.6224999999999999,0.17013,-0.63742,-0.002044,0.000921,1.110958,0.001716,0.045523,1.316,96.0,0.16667,35.61,1876,794,0.7026,0.6749,3.563,3312.7
41,122348,,0.2547,-0.51028,0.003266,0.003017,1.109514,0.004393,0.067581,1.47147,85.714,0.16333,36.41,2233,883,0.7166,0.7041,3.617,3398.0
42,125534,,0.33624,-0.34024,-0.003204,0.001482,1.107964,0.003311,0.046374,1.452781,93.75,0.16,36.02,2198,996,0.6882,0.7287,3.576,3486.5
43,128951,,0.2522,-0.52778,-0.003239,0.001787,1.13398,0.00268,0.036345,1.347148,102.128,0.15667,35.98,2398,1027,0.7001,0.6411,3.731,3581.5
44,131334,,0.28739,-0.43579,-0.001652,0.003066,1.088993,0.00188,0.043901,1.672007,84.783,0.15333,35.32,1750,641,0.7319,0.7345,3.503,3649.0
45,134505,,0.27087,-0.49485,-0.000576,0.002343,1.188723,-0.001012,0.024276,1.423382,146.667,0.15,35.87,2182,997,0.6864,0.6376,3.915,3737.4
46,137339,,0.17331,-0.65727,-0.003384,0.001841,1.194526,0.002774,0.038886,1.397101,109.091,0.14667,35.88,2088,754,0.7347,0.6861,3.844,3816.4
47,140320,,0.31104,-0.397,-0.008049,0.002135,1.111979,0.004062,0.037499,1.278245,125.581,0.14333,35.83,2122,867,0.7099,0.6857,3.599,3899.6
48,143701,,0.21247,-0.59627,0.000979,0.001363,1.144865,0.001786,0.025527,1.681584,114.286,0.14,35.93,2443,946,0.7209,0.617,3.694,3993.7
49,146591,,0.18104,-0.67047,-0.001756,0.001874,1.191474,0.001423,0.02139,1.384299,146.341,0.13667,36.13,2162,736,0.746,0.7132,3.852,4073.7
50,149708,0.555,0.24879,-0.47536,-0.003967,0.002236,1.095143,0.003508,0.03935,1.471566,112.5,0.13333,36.21,2256,869,0.7219,0.6861,3.509,4169.8
51,152051,,0.16934,-0.65745,-0.003213,0.001258,1.161046,-2.9e-05,0.009984,1.318271,123.077,0.13,35.89,1724,627,0.7333,0.655,3.789,4235.1
52,155128,,0.26531,-0.47346,0.01143,0.001734,1.084555,0.002149,0.028292,1.350693,118.421,0.12667,36.3,2230,855,0.7229,0.7709,3.387,4319.9
53,158003,,0.1761,-0.68204,-0.003882,0.002098,1.175993,0.002185,0.037687,1.419594,145.946,0.12333,35.99,2154,729,0.7471,0.6609,3.762,4399.8
54,159836,,0.25284,-0.50191,-7e-05,0.002421,1.187904,0.003949,0.038863,1.533105,200.0,0.12,36.08,1298,543,0.7051,0.6473,3.851,4450.6
55,163048,,0.22268,-0.5815,0.007061,0.001372,1.208856,0.002157,0.042368,1.387024,240.0,0.11667,36.12,2325,895,0.722,0.6484,4.012,4539.5
56,165905,,0.17479,-0.66872,-0.003908,0.001322,1.151075,0.007803,0.081676,1.419145,132.353,0.11333,36.18,2066,799,0.7211,0.7294,3.689,4618.5
57,169000,,0.22024,-0.56598,-0.008015,0.000951,1.121542,0.003524,0.085842,1.589584,163.636,0.11,35.28,2147,956,0.6919,0.6935,3.601,4706.2
58,173629,,0.27355,-0.48415,-0.000319,0.000575,1.110504,0.006867,0.056833,1.379372,150.0,0.10667,36.46,3204,1433,0.691,0.685,3.558,4833.2
59,177459,,0.32125,-0.38397,-0.001712,0.001118,1.105392,0.004598,0.057437,1.51348,174.194,0.10333,35.66,2701,1137,0.7038,0.6461,3.589,4940.6
60,181415,0.7074999999999999,0.33349,-0.35733,-0.001875,0.001473,1.096405,0.003458,0.054928,1.525111,150.0,0.1,35.1,2862,1102,0.722,0.7159,3.519,5069.3
61,183804,,0.22456,-0.57423,-0.002976,0.002079,1.065099,0.002872,0.052161,1.425139,134.483,0.09667,36.56,1741,656,0.7263,0.7366,3.465,5134.7
62,186076,,0.22466,-0.55335,-0.003456,0.002392,1.171621,0.004799,0.034095,1.334394,235.714,0.09333,36.27,1622,658,0.7114,0.664,3.919,5197.3
63,188122,,0.22759,-0.51465,-0.005435,0.001514,1.070799,0.002822,0.057199,1.577927,122.222,0.09,36.54,1531,523,0.7454,0.7271,3.6,5253.4
64,190472,,0.17471,-0.67272,-0.001339,0.001376,1.124944,0.006089,0.035183,1.523148,161.538,0.08667,36.56,1718,640,0.7286,0.6338,3.741,5317.6
65,193425,,0.24377,-0.52462,0.006913,0.001483,1.122451,0.002079,0.023546,1.833591,228.0,0.08333,36.08,2063,898,0.6967,0.6536,3.802,5399.5
66,196325,,0.27731,-0.42265,-0.00399,0.001892,1.070484,0.00542,0.067579,1.579662,187.5,0.08,35.86,2091,817,0.7191,0.6956,3.642,5480.4
67,199575,,0.36763,-0.28405,-0.006572,0.001503,1.004959,0.004729,0.079131,1.781076,169.565,0.07667,36.8,2391,867,0.7339,0.7102,3.472,5568.7
68,201900,,0.17837,-0.66782,-0.00287,0.001836,1.100519,0.001659,0.032085,1.472498,245.455,0.07333,36.67,1778,555,0.7621,0.642,3.811,5632.1
69,205504,,0.37242,-0.26371,0.0002,0.001334,0.997476,0.004894,0.059537,1.486741,185.714,0.07,36.63,2611,1001,0.7229,0.7254,3.523,5730.6
70,207803,0.6375,0.26178,-0.49363,-0.005237,0.002318,1.056722,0.004031,0.090646,1.520526,330.0,0.06667,35.57,1828,479,0.7924,0.7491,3.936,5809.7
71,209865,,0.23343,-0.56513,-0.000391,0.002395,1.055653,0.00321,0.059765,1.572013,268.421,0.06333,36.25,1616,454,0.7807,0.6698,4.002,5866.6
72,213029,,0.37255,-0.29913,-0.000394,0.001462,1.047276,0.004174,0.052305,2.357902,300.0,0.06,36.38,2287,885,0.721,0.7013,3.756,5953.6
73,216116,,0.31233,-0.39145,0.001085,0.001594,1.033921,0.005756,0.057514,1.961977,317.647,0.05667,36.68,2331,764,0.7532,0.7508,3.526,6037.8
74,219775,,0.26061,-0.48936,-0.002465,0.001004,1.110613,0.005637,0.050858,1.49897,318.75,0.05333,36.31,2664,1003,0.7265,0.6499,3.853,6138.6
75,221489,,0.15809,-0.70968,0.001714,0.001745,1.102812,0.004255,0.057031,1.316573,320.0,0.05,36.17,1346,376,0.7816,0.7157,3.929,6186.0
76,225759,,0.43899,-0.14057,-0.000549,0.000877,1.070205,0.006034,0.066912,1.420612,342.857,0.04667,36.52,2818,1460,0.6587,0.6549,3.563,6302.9
77,228680,,0.2582,-0.51139,-0.00272,0.000834,1.058808,0.00578,0.052102,1.655071,323.077,0.04333,36.67,2062,867,0.704,0.6656,3.638,6382.6
78,230820,,0.26413,-0.46372,-0.002657,0.001345,1.032613,0.003537,0.045896,1.991434,500.0,0.04,36.92,1635,513,0.7612,0.7954,3.682,6440.5
79,233956,,0.35649,-0.2873,-0.001941,0.000945,0.976043,0.00387,0.035104,1.750282,436.364,0.03667,36.16,2115,1029,0.6727,0.7643,3.392,6527.3
80,237168,0.6625,0.37412,-0.27427,0.002681,0.001374,1.027804,0.004997,0.048578,1.421479,480.0,0.03333,36.5,2209,1011,0.686,0.7311,3.62,6632.4
81,241535,,0.41676,-0.1657,-0.000878,0.00093,1.000805,0.005689,0.051275,1.462399,500.0,0.03,36.58,2983,1392,0.6818,0.7416,3.502,6751.8
82,245183,,0.34424,-0.3461,-0.002994,0.000963,0.975194,0.006339,0.047863,2.09406,825.0,0.02667,36.52,2580,1076,0.7057,0.6883,3.674,6851.7
83,248273,,0.34228,-0.33375,-0.000438,0.000942,0.992502,0.002181,0.038241,2.211252,685.714,0.02333,36.02,2204,894,0.7114,0.6892,3.668,6937.5
84,251529,,0.3265,-0.36018,0.003502,0.000872,0.952208,0.006646,0.062529,2.698565,750.0,0.02,36.12,2503,761,0.7669,0.7556,3.653,7027.7
85,255514,,0.41557,-0.18437,0.001214,0.000638,0.918541,0.005666,0.061279,2.406773,1200.0,0.01667,36.21,2972,1021,0.7443,0.7339,3.572,7137.7
86,259349,,0.37382,-0.27947,-0.000673,0.000762,0.958149,0.006548,0.040813,2.612263,1500.0,0.01333,35.53,2794,1049,0.727,0.6887,3.587,7245.7
87,262208,,0.34991,-0.2989,0.002516,0.001061,1.048183,0.003823,0.025576,2.177196,1500.0,0.01,35.82,2016,851,0.7032,0.6229,3.693,7325.5
88,265687,,0.32272,-0.36437,-0.001333,0.000759,0.993339,0.003483,0.039552,2.103347,2550.0,0.00667,36.05,2543,944,0.7293,0.6859,3.699,7422.0
89,269169,,0.37347,-0.26323,-0.000348,0.000759,0.937615,0.004286,0.050152,3.201745,4500.0,0.00333,36.16,2627,863,0.7527,0.7282,3.638,7518.3
90,272963,0.6925,0.33736,-0.33897,-9.3e-05,0.000705,0.935486,0.007822,0.041904,2.384973,20000.0,0.001,36.14,2877,925,0.7567,0.7101,3.735,7638.6
91,277406,,0.40479,-0.20787,-0.002343,0.000729,0.871289,0.006503,0.072968,2.010943,16000.0,0.001,36.18,3191,1260,0.7169,0.7403,3.46,7761.5
92,280543,,0.42908,-0.16743,-0.001272,0.000949,0.917042,0.003042,0.041335,3.117634,18000.0,0.001,36.07,2194,951,0.6976,0.7064,3.586,7848.5
93,283861,,0.42806,-0.14621,-0.000845,0.0011,0.792692,0.009372,0.070066,2.271621,14000.0,0.001,35.9,2413,913,0.7255,0.7971,3.521,7940.9
94,286947,,0.4218,-0.17336,0.00779,0.001122,0.737786,0.003166,0.040655,2.595808,15000.0,0.001,36.43,2263,831,0.7314,0.7512,3.52,8025.6
95,291517,,0.49516,-0.00544,0.003981,0.000698,0.76337,0.012746,0.099744,11.321032,15000.0,0.001,35.98,3134,1444,0.6846,0.7464,3.679,8152.6
96,294710,,0.47983,-0.04942,0.000871,0.000903,0.738219,0.006614,0.04001,3.993122,15000.0,0.001,36.18,2309,892,0.7213,0.7438,3.731,8240.9
97,298962,,0.43124,-0.14868,-9.6e-05,0.00054,0.711038,0.007883,0.079624,4.267594,14000.0,0.001,36.12,3225,1035,0.757,0.8007,3.754,8358.7
98,302173,,0.46261,-0.07652,-0.000411,0.000918,0.666027,0.006552,0.06637,5.060887,15000.0,0.001,36.23,2322,897,0.7213,0.7742,3.702,8447.3
99,306484,,0.43771,-0.13935,-0.000864,0.000838,0.608914,0.004119,0.045871,2.614588,13000.0,0.001,36.21,3340,979,0.7733,0.8322,3.77,8566.4
100,311176,0.6625,0.46994,-0.07347,0.00053,0.000881,0.58852,0.005394,0.051634,2.615916,15000.0,0.001,35.58,3584,1116,0.7626,0.8039,3.581,8713.1
101,315040,,0.48461,-0.03618,0.003281,0.000851,0.663297,0.005364,0.058384,5.036684,16000.0,0.001,36.1,2787,1085,0.7198,0.6997,3.625,8820.2
102,318606,,0.38613,-0.22737,0.000515,0.000709,0.549011,0.004855,0.047213,2.267298,13000.0,0.001,36.36,2821,753,0.7893,0.732,3.519,8918.3
103,321549,,0.68065,0.34581,0.003943,0.001387,0.54998,0.006038,0.047903,6.373614,11000.0,0.001,35.9,2244,707,0.7604,0.8809,3.263,9000.3
104,324611,,0.44081,-0.11542,-0.001455,0.00123,0.469128,0.006655,0.039408,2.285674,11000.0,0.001,36.34,2435,635,0.7932,0.8617,3.53,9084.6
105,327640,,0.54278,0.07675,0.000972,0.001522,0.578755,0.005092,0.039285,1.923582,14000.0,0.001,36.39,2253,784,0.7419,0.7663,3.518,9167.8
106,330294,,0.49553,-0.01258,-0.000701,0.001563,0.486836,0.003286,0.024799,2.105542,10000.0,0.001,36.13,2210,452,0.8302,0.8271,3.464,9241.3
107,333730,,0.53519,0.04595,0.000311,0.001727,0.572679,0.007633,0.050833,3.853963,17000.0,0.001,35.54,2523,921,0.7326,0.7116,3.343,9338.0
108,336802,,0.47743,-0.05317,-0.002484,0.002216,0.509416,0.003222,0.042535,3.150679,11000.0,0.001,35.39,2484,596,0.8065,0.8397,3.41,9424.8
109,339642,,0.5034,-0.01129,0.003037,0.002203,0.566758,0.00596,0.038459,1.741318,13000.0,0.001,36.4,2144,704,0.7528,0.789,3.418,9502.8
110,342499,0.6625000000000001,0.48559,-0.04167,0.001872,0.001664,0.579318,0.003517,0.032424,1.98124,11000.0,0.001,36.13,2105,760,0.7347,0.7354,3.453,9596.3
111,346701,,0.55809,0.10823,-0.001398,0.001153,0.584348,0.001933,0.032203,2.850788,17000.0,0.001,36.06,3022,1188,0.7178,0.7516,3.358,9712.9
112,349567,,0.54138,0.08667,0.002015,0.001759,0.648189,0.00255,0.036762,2.422907,14000.0,0.001,35.8,2063,811,0.7178,0.7496,3.426,9792.9
113,353100,,0.47941,-0.0547,0.001647,0.001109,0.592924,0.002647,0.037166,2.438351,12000.0,0.001,36.5,2580,961,0.7286,0.6702,3.579,9889.7
114,356040,,0.53167,0.04547,0.000652,0.001565,0.573686,0.003169,0.029124,2.512693,13000.0,0.001,36.33,2211,737,0.75,0.7596,3.512,9970.7
115,358860,,0.36128,-0.2885,-0.016949,0.001772,0.543138,0.004094,0.042912,1.913982,12000.0,0.001,36.54,2120,708,0.7496,0.7247,3.699,10047.9
116,361443,,0.43604,-0.13159,-0.001333,0.001362,0.518115,0.00213,0.021329,3.244776,12000.0,0.001,35.9,2088,503,0.8059,0.8268,3.484,10119.8
117,365651,,0.46905,-0.07181,-0.000328,0.00168,0.582844,0.005117,0.039874,2.178076,15000.0,0.001,36.75,3014,1202,0.7149,0.7305,3.448,10234.3
118,370138,,0.50273,-0.0021,-0.011559,0.000798,0.60392,0.004517,0.045738,2.199838,13000.0,0.001,36.0,3185,1310,0.7086,0.7208,3.548,10359.0
119,373051,,0.53555,0.07453,-0.000471,0.001665,0.610014,0.00389,0.039347,1.843198,17000.0,0.001,35.47,2076,845,0.7107,0.7511,3.531,10441.1
120,376946,0.655,0.47967,-0.07307,0.001786,0.001377,0.573446,0.003197,0.02814,4.122682,14000.0,0.001,36.3,2884,1019,0.7389,0.7736,3.452,10562.7
121,381706,,0.47214,-0.08239,0.002053,0.001089,0.603664,0.005365,0.046007,2.884689,17000.0,0.001,35.69,3406,1362,0.7143,0.7063,3.491,10696.1
122,384496,,0.40914,-0.19918,0.000761,0.0015,0.62071,0.00563,0.044816,3.36637,15000.0,0.001,35.41,2098,700,0.7498,0.7384,3.505,10774.9
123,388965,,0.62622,0.24071,-0.0005,0.001067,0.612643,0.004758,0.059989,2.003829,16000.0,0.001,35.64,3228,1249,0.721,0.7476,3.379,10900.4
124,391337,,0.31965,-0.36878,-0.002964,0.001923,0.564187,0.004166,0.03437,1.553485,11000.0,0.001,36.47,1879,501,0.7895,0.8225,3.603,10965.4
125,394715,,0.44836,-0.11075,-0.002181,0.001085,0.512527,0.003093,0.035667,2.940047,19000.0,0.001,36.33,2599,787,0.7676,0.7918,3.374,11058.4
126,397855,,0.53728,0.07301,-0.004854,0.00118,0.606148,0.004213,0.061097,2.855565,16000.0,0.001,36.18,2278,870,0.7236,0.7765,3.51,11145.2
127,400320,,0.51187,0.02139,-0.002497,0.002012,0.57793,0.003151,0.040775,1.628585,16000.0,0.001,35.8,1900,573,0.7683,0.8041,3.692,11214.1
128,404159,,0.6013,0.1938,-0.002401,0.001406,0.606166,0.005199,0.04368,4.933422,13000.0,0.001,36.37,2862,985,0.744,0.7942,3.44,11319.6
129,408055,,0.41563,-0.18315,-0.004065,0.001469,0.606927,0.006419,0.056344,2.585484,12000.0,0.001,36.1,2880,1024,0.7377,0.7888,3.528,11427.6
130,410507,0.6475000000000001,0.45744,-0.09205,-0.003407,0.001575,0.649793,0.004214,0.051354,2.839504,11000.0,0.001,36.3,1929,531,0.7841,0.7824,3.432,11509.6
131,413831,,0.3835,-0.24462,-0.001677,0.001625,0.675446,0.001022,0.04314,2.632259,15000.0,0.001,35.99,2523,809,0.7572,0.7365,3.605,11602.0
132,417880,,0.47634,-0.06275,-0.000533,0.001085,0.609311,0.0041,0.041205,2.812743,14000.0,0.001,36.42,3119,938,0.7688,0.7382,3.489,11713.1
133,420626,,0.37133,-0.26856,-0.006279,0.00139,0.70358,0.003515,0.038499,3.157157,18000.0,0.001,36.27,2297,457,0.8341,0.7962,3.982,11788.9
134,423818,,0.43613,-0.13803,-0.00181,0.000988,0.666472,0.003454,0.02984,1.909748,14000.0,0.001,36.3,2507,693,0.7834,0.7458,3.584,11876.8
135,426913,,0.47634,-0.06539,0.001356,0.001148,0.670451,0.003823,0.037111,2.032538,14000.0,0.001,35.97,2356,747,0.7593,0.766,3.459,11962.9
136,432524,,0.53564,0.06182,0.000333,0.00053,0.61905,0.006226,0.052268,3.243801,14000.0,0.001,36.16,4138,1481,0.7364,0.7521,3.392,12118.0
137,434842,,0.49314,-0.01552,0.011279,0.00192,0.618391,-0.000132,0.038123,2.196952,11000.0,0.001,36.14,1770,556,0.761,0.7805,3.524,12182.2
138,438341,,0.38538,-0.24594,0.002478,0.001207,0.569883,0.002732,0.038104,1.890957,16000.0,0.001,35.58,2769,738,0.7896,0.7535,3.706,12280.6
139,441127,,0.46598,-0.08617,-0.003017,0.001516,0.5931,0.003273,0.049177,2.926334,13000.0,0.001,36.52,2109,685,0.7548,0.7589,3.43,12356.9
140,446166,0.6575,0.39247,-0.22923,-0.001551,0.000642,0.609447,0.004729,0.059101,2.387173,14000.0,0.001,36.33,3603,1444,0.7139,0.6815,3.484,12510.6
141,450503,,0.41929,-0.17783,-0.000583,0.001029,0.59883,0.004651,0.058358,2.035885,16000.0,0.001,36.2,3142,1203,0.7231,0.7538,3.613,12630.5
142,453068,,0.31343,-0.36963,-0.00228,0.001255,0.623533,0.00432,0.051364,4.626417,15000.0,0.001,36.71,2066,507,0.803,0.7985,3.954,12700.3
143,458115,,0.50082,-0.00209,8.6e-05,0.000752,0.606108,0.00387,0.042901,2.266431,15000.0,0.001,36.25,3594,1461,0.711,0.7255,3.416,12839.6
144,463003,,0.57849,0.13878,-0.004441,0.000811,0.633049,0.004693,0.062723,2.270969,17000.0,0.001,35.53,3459,1437,0.7065,0.7596,3.433,12977.2
145,468272,,0.48394,-0.05102,-0.000118,0.001108,0.578082,0.004711,0.058673,10.065407,14000.0,0.001,36.5,3819,1458,0.7237,0.7969,3.515,13121.6
146,473357,,0.5,-0.00574,-0.001324,0.000595,0.630192,0.00539,0.052532,2.531545,15000.0,0.001,36.52,3624,1469,0.7116,0.6768,3.393,13260.8
147,475885,,0.48765,0.00427,6.8e-05,0.001586,0.680364,0.004286,0.036806,1.746776,15000.0,0.001,35.88,1828,708,0.7208,0.7815,3.48,13331.3
148,479337,,0.34538,-0.30158,-0.001813,0.00123,0.714217,0.003641,0.041623,1.594075,14000.0,0.001,36.2,2495,965,0.7211,0.7309,3.687,13426.6
149,484247,,0.48148,-0.04728,-8.6e-05,0.000639,0.72833,0.002629,0.032765,1.930907,19000.0,0.001,36.34,3511,1407,0.7139,0.7013,3.461,13561.8
150,487911,0.6824999999999999,0.53437,0.06593,-0.001762,0.000891,0.667764,0.00236,0.03847,2.257843,12000.0,0.001,36.75,2724,948,0.7418,0.8194,3.372,13677.3
151,491789,,0.49747,-0.00955,0.000558,0.000809,0.646112,0.00377,0.035565,2.316869,15000.0,0.001,36.34,2883,1003,0.7419,0.7934,3.502,13784.0
152,496031,,0.40438,-0.21784,-0.002867,0.000875,0.702036,0.005198,0.048279,1.561792,16000.0,0.001,36.33,3174,1076,0.7468,0.751,3.562,13900.8
153,500880,,0.38864,-0.22603,-0.004077,0.000774,0.753236,0.008604,0.048336,2.650461,15000.0,0.001,36.8,3400,1457,0.7,0.7174,3.459,14032.6
154,506128,,0.46637,-0.06646,-0.000495,0.000605,0.770091,0.004244,0.041032,2.288591,19000.0,0.001,35.93,3546,1710,0.6747,0.7464,3.458,14178.6
155,510852,,0.4281,-0.14889,-0.002657,0.000867,0.760624,0.002989,0.038364,1.81479,17000.0,0.001,35.5,3320,1412,0.7016,0.7267,3.642,14311.7
156,517061,,0.55222,0.09927,0.000649,0.000479,0.721884,0.00608,0.067415,2.036542,15000.0,0.001,35.73,4260,1957,0.6852,0.7524,3.523,14485.5
157,522093,,0.42437,-0.16601,0.001026,0.000504,0.751301,0.006937,0.070143,2.446105,16000.0,0.001,35.89,3431,1609,0.6808,0.6842,3.688,14625.7
158,526606,,0.42875,-0.15811,-0.001822,0.000738,0.693364,0.004426,0.050051,1.890329,20000.0,0.001,36.13,3231,1290,0.7147,0.7326,3.836,14750.6
159,530981,,0.54527,0.08178,-0.001261,0.000806,0.695181,0.002796,0.033227,1.951168,14000.0,0.001,36.01,3114,1269,0.7105,0.7799,3.651,14872.1
160,535331,0.6699999999999999,0.39953,-0.19845,-0.00101,0.000633,0.777839,0.002966,0.040085,1.823416,20000.0,0.001,35.71,2982,1376,0.6843,0.7139,3.724,15010.7
