iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
82,233486,,0.15502,-0.69623,-0.001684,0.000755,1.041522,0.005337,0.082645,2.804536,712.5,0.02667,31.61,1941,718,0.73,0.5807,4.195,7457.0
83,236006,,0.17303,-0.68808,-0.002685,0.001008,1.011973,0.009104,0.066726,2.237762,1114.286,0.02333,31.99,1744,784,0.6899,0.635,4.063,7535.8
84,238636,,0.22367,-0.56548,-0.000231,0.001071,0.972355,0.004216,0.044987,3.587024,850.0,0.02,31.99,1818,820,0.6892,0.6745,3.829,7618.1
85,243141,,0.187,-0.65196,-0.006105,0.000582,0.996708,0.005112,0.069242,5.184808,1740.0,0.01667,32.08,3104,1409,0.6878,0.6508,4.05,7758.5
86,246842,,0.22547,-0.56644,0.001116,0.000797,0.953578,0.004199,0.047672,4.842921,1500.0,0.01333,32.21,2620,1089,0.7064,0.6605,3.932,7873.5
87,250150,,0.21088,-0.58983,-0.001424,0.001063,1.012562,0.010814,0.080796,2.820646,1800.0,0.01,31.31,2333,983,0.7036,0.6557,4.099,7979.1
88,253627,,0.30474,-0.41614,-0.003867,0.000906,0.959589,0.005259,0.047814,4.198149,3750.0,0.00667,32.4,2313,1172,0.6637,0.6922,3.934,8086.5
89,257516,,0.21891,-0.5554,0.000802,0.000493,0.936102,0.009599,0.080604,3.608155,7200.0,0.00333,32.17,2588,1309,0.6641,0.6922,3.962,8207.4
90,261322,0.5974999999999999,0.28781,-0.45326,-0.000686,0.000587,0.988993,0.00247,0.034144,2.045079,25000.0,0.001,32.07,2528,1286,0.6628,0.6077,4.212,8343.1
91,266225,,0.3014,-0.40397,-0.00324,0.000478,0.883917,0.004267,0.058615,2.666945,25000.0,0.001,32.54,3241,1670,0.6599,0.7041,3.753,8493.8
92,269287,,0.29206,-0.44108,-0.000348,0.000834,0.910423,0.004856,0.030855,2.628978,18000.0,0.001,32.28,1994,1076,0.6495,0.6642,3.896,8588.7
93,274069,,0.27104,-0.4631,-0.000984,0.000423,0.926242,0.006469,0.064255,2.211344,25000.0,0.001,31.61,3154,1636,0.6585,0.6647,4.086,8740.0
94,276873,,0.17735,-0.65035,-0.000329,0.001006,1.0135,0.002487,0.047887,3.239299,21000.0,0.001,32.06,1949,863,0.6931,0.6811,4.491,8827.5
95,281063,,0.30436,-0.4203,-0.001824,0.000662,0.912356,0.004105,0.048566,3.035551,19000.0,0.001,31.6,2761,1437,0.6577,0.7371,4.1,8960.1
96,283954,,0.22403,-0.57626,-0.003413,0.000852,0.940103,0.006525,0.058125,2.531584,22000.0,0.001,31.24,2028,871,0.6996,0.7063,4.286,9052.7
97,285715,,0.18519,-0.64659,-0.004366,0.002009,0.893373,0.007813,0.069678,12.366893,14000.0,0.001,31.86,1296,473,0.7326,0.7702,4.386,9108.0
98,290135,,0.39773,-0.20582,-0.001008,0.000665,0.875608,0.0062,0.054346,4.064128,19000.0,0.001,31.85,2834,1594,0.64,0.7304,3.946,9246.8
99,293739,,0.25753,-0.49324,-0.00184,0.000815,0.879131,0.008732,0.090445,2.975111,24000.0,0.001,32.1,2443,1169,0.6764,0.7261,4.119,9359.0
100,296863,0.6,0.28576,-0.43937,-0.001901,0.000898,0.902929,0.007076,0.05649,2.092647,18000.0,0.001,32.27,2056,1076,0.6564,0.7503,4.357,9473.5
101,300240,,0.28939,-0.41971,0.00211,0.001186,0.837388,0.009041,0.062394,3.945465,18000.0,0.001,32.23,2324,1061,0.6866,0.7319,4.297,9578.3
102,303977,,0.34666,-0.32213,0.000933,0.001057,0.813933,0.006685,0.04491,3.297296,18000.0,0.001,31.09,2439,1306,0.6513,0.7133,4.066,9698.5
103,307609,,0.29491,-0.41728,0.001543,0.000863,0.83463,0.004832,0.057352,15.011602,27000.0,0.001,31.81,2445,1195,0.6717,0.7117,4.5,9812.7
104,312354,,0.35677,-0.30189,-0.001624,0.000536,0.68578,0.004999,0.05484,3.608179,17000.0,0.001,32.32,3024,1729,0.6362,0.7255,3.869,9959.5
105,315066,,0.2136,-0.5797,-0.001742,0.000952,0.736028,0.003497,0.069957,4.6552,20000.0,0.001,31.96,2019,701,0.7423,0.7407,4.59,10044.4
106,319163,,0.34684,-0.30945,-0.004328,0.000908,0.728013,0.005747,0.036222,3.482767,23000.0,0.001,31.89,2634,1471,0.6417,0.702,4.279,10172.9
