iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
60,184196,0.6525000000000001,0.34053,-0.31893,0.001419,0.001321,1.002533,0.002146,0.085552,6.301044,150.0,0.1,32.57,2482,850,0.7449,0.7268,3.402,5795.8
61,186462,,0.22447,-0.5468,-0.001721,0.001226,1.149473,0.009601,0.032623,1.863652,196.552,0.09667,32.27,1698,568,0.7493,0.6881,3.905,5866.1
62,189133,,0.28287,-0.4336,-0.006172,0.001204,1.044949,0.010501,0.1328,2.011326,171.429,0.09333,31.99,1997,674,0.7477,0.6401,3.598,5949.6
63,191352,,0.19136,-0.60859,-0.0054,0.001349,1.086648,0.00453,0.030348,2.728082,177.778,0.09,31.81,1748,471,0.7877,0.7219,3.727,6019.4
64,193212,,0.31382,-0.36736,-0.00266,0.001978,1.044842,0.001398,0.046426,5.886393,219.231,0.08667,32.92,1373,487,0.7382,0.7043,3.501,6075.9
65,195276,,0.20676,-0.58647,-0.002721,0.001943,1.089839,0.006357,0.054075,1.381048,204.0,0.08333,32.74,1566,498,0.7587,0.6687,3.716,6138.9
66,197394,,0.20764,-0.57715,-0.003686,0.001476,1.082627,0.006021,0.060478,1.874217,225.0,0.08,32.41,1488,630,0.7025,0.6533,3.637,6204.3
67,199832,,0.17362,-0.64383,-0.015519,0.001063,1.115599,0.002938,0.059592,2.085735,234.783,0.07667,32.46,1855,583,0.7609,0.6573,3.772,6279.4
68,203518,,0.26053,-0.47894,-0.004308,0.0014,1.059342,0.008419,0.071605,1.727065,163.636,0.07333,31.88,2692,994,0.7303,0.6349,3.562,6395.0
69,207133,,0.36638,-0.26724,0.00095,0.0008,1.063226,0.007438,0.054464,1.757519,285.714,0.07,32.47,2578,1037,0.7131,0.691,3.634,6506.4
